company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time
InsightlySoft,chat,2025-06-14 22:01:37,2,4,7,Basic,7436.41,8,0,AM_16,"Collaboration,Analytics",46.48522327,47.09995121,Bug,Billing,0,0,0,1,52.2
InsightlySoft,web_form,2025-06-23 8:01:37,1,2,2,Pro,1480.1,15,1,AM_6,"Collaboration,Analytics,Integration",54.82919326,42.58848388,Performance,Analytics,0,0,0,0,52.1
GlobalFinance Corp,chat,2025-06-16 0:01:37,0,4,2,Pro,3165.6,21,2,AM_15,"Integration,Collaboration",65.27728652,43.00148785,Other,Analytics,0,1,1,1,80.9
InsightlySoft,chat,2025-07-06 16:01:37,0,2,1,Pro,6153.41,21,1,AM_16,"Security,Analytics",40.11041036,33.23823387,Bug,Billing,0,0,0,0,36.4
GlobalFinance Corp,email,2025-06-24 16:01:37,1,2,3,Basic,1456.98,7,2,AM_3,"Security,Collaboration,Analytics",57.66830321,40.91854449,How-To,Security,1,0,0,0,57.7
GlobalFinance Corp,email,2025-06-30 18:01:37,3,3,2,Pro,134.44,52,1,AM_3,"Integration,Security",45.35741852,47.84369974,Feature Request,Analytics,1,1,0,1,61.4
InsightlySoft,email,2025-06-26 15:01:37,0,3,5,Basic,1337.96,19,1,AM_0,"Collaboration,Billing,Security",46.96231067,43.98933032,Feature Request,Billing,0,0,0,0,47
GlobalFinance Corp,chat,2025-07-06 14:01:37,1,2,1,Basic,1364.3,22,0,AM_2,"Integration,Analytics,Billing",50.84436493,42.04321261,Other,Analytics,0,0,0,0,39.1
GlobalFinance Corp,email,2025-07-04 9:01:37,2,2,6,Basic,4931.24,46,1,AM_11,"Collaboration,Analytics,Integration",43.47245391,16.71947491,Performance,Integration,0,0,0,0,22.3
InsightlySoft,chat,2025-06-24 0:01:37,1,2,3,Pro,1111.55,38,1,AM_16,"Security,Collaboration",44.41320417,41.10313651,Performance,Security,0,0,0,0,41.2
GlobalFinance Corp,chat,2025-07-05 22:01:37,0,1,7,Basic,6732.49,13,1,AM_15,"Billing,Analytics",66.71117386,33.99823779,Other,Billing,1,0,0,0,80.7
GlobalFinance Corp,email,2025-06-17 1:01:37,1,2,3,Basic,2386.48,26,3,AM_13,"Integration,Billing",48.84317466,28.1179364,Other,Security,0,0,0,0,57.6
InsightlySoft,web_form,2025-06-16 20:01:37,1,3,2,Pro,2646.79,44,0,AM_2,Analytics,52.95717761,41.12543226,Performance,Analytics,1,0,0,0,45.3
InsightlySoft,web_form,2025-06-25 8:01:37,1,1,4,Basic,4935.31,22,1,AM_18,"Collaboration,Integration",66.19845284,36.57330589,Other,Analytics,1,1,1,1,73.2
InsightlySoft,web_form,2025-06-17 15:01:37,1,3,3,Enterprise,433.6,7,1,AM_18,"Analytics,Billing,Integration",65.88891314,39.70344369,Performance,Integration,0,0,0,1,77.2
GlobalFinance Corp,chat,2025-07-05 13:01:37,1,1,7,Enterprise,54.31,52,1,AM_15,"Integration,Billing,Security",46.23606549,31.02613966,Bug,Billing,0,0,0,1,55.5
InsightlySoft,chat,2025-07-03 9:01:37,1,1,5,Pro,174.84,35,2,AM_3,Analytics,40.24288381,24.8217395,Feature Request,Billing,0,0,0,0,40.1
GlobalFinance Corp,chat,2025-07-08 8:01:37,1,3,3,Pro,93.43,3,0,AM_16,Security,37.25706134,51.76662278,Other,Collaboration,0,0,1,1,59.8
GlobalFinance Corp,email,2025-07-04 9:01:37,1,4,6,Pro,3610.87,35,1,AM_18,Security,36.23350342,26.99714286,How-To,Integration,0,0,0,0,26.2
GlobalFinance Corp,chat,2025-07-03 3:01:37,2,7,5,Basic,843,47,0,AM_11,Billing,43.7251086,31.37272424,How-To,Security,0,0,0,0,46.8
GlobalFinance Corp,email,2025-06-26 10:01:37,2,2,5,Pro,5843.6,16,0,AM_0,"Analytics,Billing",36.98263412,43.05048835,How-To,Billing,0,1,1,1,50.8
GlobalFinance Corp,email,2025-07-03 6:01:37,2,3,5,Pro,6433.54,45,0,AM_18,"Collaboration,Billing",47.36019062,47.12255454,Performance,Collaboration,0,0,1,1,70.8
GlobalFinance Corp,web_form,2025-06-23 8:01:37,1,2,2,Pro,1320.57,16,1,AM_18,"Billing,Collaboration,Integration",40.83366742,37.80781933,Bug,Security,0,1,0,1,62
GlobalFinance Corp,web_form,2025-07-11 2:01:37,0,4,6,Enterprise,650.09,2,2,AM_19,"Billing,Integration",44.63102496,43.24617035,Bug,Analytics,0,0,1,1,54.1
InsightlySoft,web_form,2025-06-18 0:01:37,3,1,4,Enterprise,2072.32,38,2,AM_11,Billing,47.00272456,40.11005009,Other,Analytics,0,0,0,1,60.4
InsightlySoft,email,2025-06-23 17:01:37,2,3,2,Basic,5075.34,17,0,AM_11,Collaboration,44.80328476,28.57728072,Bug,Integration,0,0,0,0,51.5
GlobalFinance Corp,email,2025-06-20 4:01:37,2,6,6,Pro,3464.52,38,0,AM_16,Security,37.4821655,26.85800891,How-To,Analytics,0,0,0,0,33.4
GlobalFinance Corp,email,2025-07-04 17:01:37,1,1,6,Pro,78.24,24,1,AM_4,Security,51.55168313,44.03876679,Bug,Analytics,0,0,0,0,39.8
InsightlySoft,chat,2025-06-17 13:01:37,3,4,3,Enterprise,21.53,22,2,AM_3,"Analytics,Collaboration",60.30685188,41.06569106,Other,Collaboration,0,0,0,1,75.3
GlobalFinance Corp,email,2025-06-16 15:01:37,1,3,2,Basic,362.45,50,2,AM_4,"Security,Analytics,Collaboration",60.06764595,58.10393219,Feature Request,Security,0,0,0,0,64.4
InsightlySoft,web_form,2025-07-04 22:01:37,2,3,6,Pro,1231.92,23,0,AM_5,"Integration,Security,Collaboration",56.57308002,29.39273449,How-To,Security,1,0,0,0,58.5
InsightlySoft,web_form,2025-07-09 10:01:37,2,2,4,Basic,2309.32,44,2,AM_2,"Analytics,Collaboration",45.27722785,36.18782553,Performance,Collaboration,0,0,0,0,41.2
InsightlySoft,email,2025-06-23 19:01:37,0,3,2,Basic,5104.41,19,1,AM_14,Security,41.6826895,36.8812454,How-To,Security,0,0,0,0,44.9
GlobalFinance Corp,email,2025-07-06 10:01:37,1,4,1,Basic,462.23,57,0,AM_2,"Analytics,Security",55.05502941,24.83814601,Other,Security,0,0,0,0,57.1
GlobalFinance Corp,web_form,2025-06-22 3:01:37,0,1,1,Enterprise,496.32,44,3,AM_12,"Analytics,Collaboration",51.2711182,31.68229659,How-To,Integration,0,0,0,1,72.4
InsightlySoft,email,2025-06-23 20:01:37,1,3,2,Pro,5977.16,59,0,AM_4,"Billing,Analytics,Integration",55.05482662,40.04590179,Bug,Billing,0,0,0,0,48.7
InsightlySoft,web_form,2025-06-17 16:01:37,1,4,3,Pro,7732.05,56,0,AM_8,"Billing,Integration",66.46896681,39.96131459,Other,Security,0,0,0,1,60.2
InsightlySoft,chat,2025-06-24 6:01:37,1,4,3,Basic,2404.13,22,0,AM_14,Analytics,47.77838438,30.88220277,Other,Security,0,0,0,0,50
InsightlySoft,web_form,2025-07-13 21:01:37,0,3,1,Pro,4609.85,17,0,AM_1,"Security,Billing",40.43153657,34.77754856,Feature Request,Security,1,0,1,1,45.4
InsightlySoft,chat,2025-07-05 0:01:37,3,2,7,Enterprise,1258.71,2,1,AM_8,"Billing,Analytics,Integration",42.71416111,51.64232613,How-To,Analytics,0,0,0,1,53.4
GlobalFinance Corp,email,2025-06-15 0:01:37,4,4,1,Basic,8771.18,14,1,AM_14,"Analytics,Security,Billing",49.40450903,35.68659813,How-To,Collaboration,0,0,0,1,58.8
InsightlySoft,email,2025-06-17 23:01:37,1,6,3,Enterprise,7057.86,28,0,AM_2,"Security,Integration,Analytics",42.28370939,30.84166439,How-To,Integration,0,0,1,1,65.9
GlobalFinance Corp,chat,2025-06-27 10:01:37,0,3,6,Basic,5683.47,13,0,AM_6,"Analytics,Security",55.46789247,52.6843176,Other,Analytics,0,0,0,0,39.3
InsightlySoft,email,2025-07-08 14:01:37,3,7,3,Enterprise,39.2,56,2,AM_7,Collaboration,55.00890963,38.58612554,Bug,Collaboration,0,0,0,1,55.3
GlobalFinance Corp,chat,2025-07-13 13:01:37,0,3,1,Pro,2222.59,38,1,AM_12,Billing,60.89218339,29.1553932,Feature Request,Integration,0,0,0,0,64.2
GlobalFinance Corp,email,2025-06-29 17:01:37,0,2,1,Basic,81.07,17,2,AM_14,Analytics,60.96845515,44.39514669,Feature Request,Analytics,0,0,0,0,56.9
GlobalFinance Corp,web_form,2025-07-01 22:01:37,1,2,3,Basic,3394.45,9,0,AM_5,"Analytics,Billing,Collaboration",22.76481753,27.61880753,Performance,Integration,0,1,1,1,39.5
GlobalFinance Corp,email,2025-07-08 0:01:37,1,5,3,Basic,607.98,40,1,AM_12,"Security,Integration,Collaboration",40.15067007,28.82318794,Feature Request,Security,1,1,0,1,52.6
GlobalFinance Corp,web_form,2025-07-12 5:01:37,1,4,7,Basic,3060.62,14,2,AM_6,"Billing,Collaboration,Analytics",49.09165317,31.87671975,How-To,Analytics,0,0,0,0,46.5
GlobalFinance Corp,web_form,2025-07-09 13:01:37,2,1,4,Pro,309.28,2,1,AM_16,Billing,36.80224533,28.97332403,Performance,Analytics,0,0,0,0,28.7
InsightlySoft,chat,2025-06-25 18:01:37,2,3,4,Basic,4239.35,42,1,AM_14,"Analytics,Billing,Integration",47.42638817,29.79282286,Performance,Billing,1,0,1,1,62.2
GlobalFinance Corp,email,2025-07-11 19:01:37,1,1,6,Enterprise,3888.79,21,0,AM_4,"Collaboration,Integration,Analytics",40.26288122,27.15345241,Bug,Security,0,0,0,1,44.2
InsightlySoft,chat,2025-06-25 8:01:37,2,5,4,Pro,13.86,35,1,AM_9,"Security,Collaboration",43.85920907,36.81635127,Feature Request,Security,0,0,1,1,58.9
GlobalFinance Corp,email,2025-07-04 15:01:37,0,4,6,Enterprise,4711.42,30,2,AM_11,"Billing,Integration,Security",64.73366765,26.07006328,Feature Request,Analytics,0,1,0,1,67.9
GlobalFinance Corp,web_form,2025-06-24 8:01:37,1,0,3,Pro,536.62,17,0,AM_18,"Billing,Integration,Collaboration",60.30740957,25.19834673,How-To,Analytics,0,0,0,0,49.6
InsightlySoft,web_form,2025-07-05 13:01:37,1,2,7,Basic,347.21,39,3,AM_17,Collaboration,48.29789679,39.67026376,Bug,Collaboration,0,0,1,1,48.8
GlobalFinance Corp,email,2025-06-25 1:01:37,1,2,4,Basic,2080.93,25,0,AM_3,Billing,39.21938718,34.21064257,Other,Billing,1,0,0,0,37.5
InsightlySoft,email,2025-06-22 13:01:37,0,3,1,Pro,2675.46,44,3,AM_12,"Analytics,Integration",51.45615114,36.01378448,Other,Analytics,0,0,0,0,46.6
InsightlySoft,chat,2025-06-24 4:01:37,0,6,3,Pro,326.45,59,0,AM_2,Integration,26.61436014,33.92729177,Other,Integration,0,0,0,0,27.2
InsightlySoft,email,2025-07-11 8:01:37,3,3,6,Enterprise,1090.45,39,1,AM_5,Billing,54.78043151,53.74318382,Performance,Collaboration,0,0,0,1,54.8
InsightlySoft,email,2025-06-23 0:01:37,0,3,2,Basic,1571.71,35,1,AM_5,"Collaboration,Security,Analytics",53.84300262,36.15294083,Other,Analytics,0,0,1,1,67.2
GlobalFinance Corp,email,2025-07-14 6:01:37,0,3,2,Pro,8626.71,6,1,AM_3,"Integration,Analytics",36.42337341,34.53970645,How-To,Security,2,0,0,1,53.1
GlobalFinance Corp,chat,2025-07-03 19:01:37,2,3,5,Pro,868.34,3,0,AM_3,"Integration,Analytics,Security",61.56973733,39.00704454,Other,Billing,1,0,0,0,61.7
InsightlySoft,email,2025-06-17 9:01:37,0,2,3,Pro,905.29,36,0,AM_12,"Analytics,Integration,Security",42.23838318,38.58539839,Feature Request,Collaboration,0,0,1,1,63.4
GlobalFinance Corp,web_form,2025-06-26 1:01:37,0,1,5,Basic,3231.1,48,2,AM_9,"Security,Collaboration",39.03543889,43.71612153,Bug,Integration,0,0,0,0,50.2
GlobalFinance Corp,chat,2025-07-06 18:01:37,0,1,1,Basic,3896.53,47,0,AM_9,Integration,49.95945563,37.3798757,Bug,Collaboration,0,0,0,0,61.5
InsightlySoft,chat,2025-07-10 0:01:37,5,2,5,Enterprise,32.64,1,0,AM_10,"Collaboration,Analytics",35.01710337,39.36636567,Feature Request,Billing,0,0,0,1,41.4
GlobalFinance Corp,web_form,2025-07-13 16:01:37,0,1,1,Enterprise,431.72,34,0,AM_12,"Collaboration,Integration,Billing",39.55837426,42.14740832,Bug,Billing,0,0,0,1,43.3
InsightlySoft,web_form,2025-06-23 23:01:37,1,4,2,Pro,1328.06,1,0,AM_9,"Security,Collaboration",51.70357628,44.64904582,Bug,Collaboration,0,0,0,0,45.5
InsightlySoft,web_form,2025-06-23 14:01:37,0,5,2,Enterprise,2999.11,26,1,AM_10,Billing,43.68198184,32.38071956,Feature Request,Integration,0,0,0,1,60.7
GlobalFinance Corp,email,2025-06-22 1:01:37,0,5,1,Enterprise,432.02,18,1,AM_17,"Analytics,Collaboration",62.31857264,24.15023065,How-To,Collaboration,0,1,0,1,73.1
GlobalFinance Corp,web_form,2025-07-12 4:01:37,1,2,7,Pro,1324.59,36,2,AM_6,"Analytics,Collaboration,Security",32.64318142,22.73074703,Performance,Security,0,0,1,1,39.5
GlobalFinance Corp,email,2025-07-05 5:01:37,0,4,7,Pro,250.81,6,2,AM_8,"Security,Billing,Integration",49.14713434,40.0674821,Other,Collaboration,1,0,0,0,48.3
InsightlySoft,chat,2025-06-19 11:01:37,2,2,5,Pro,2539.69,11,0,AM_12,"Integration,Billing,Analytics",58.18957814,37.69265142,Feature Request,Analytics,0,0,0,0,51.7
InsightlySoft,chat,2025-07-13 7:01:37,1,4,1,Basic,1667.29,44,1,AM_9,"Security,Collaboration,Analytics",56.12325411,25.41565251,Feature Request,Analytics,0,0,0,0,59.8
GlobalFinance Corp,web_form,2025-06-15 9:01:37,0,4,1,Pro,4654.66,40,3,AM_17,Integration,41.23950502,36.00064858,Bug,Integration,0,0,0,0,45
GlobalFinance Corp,email,2025-06-25 18:01:37,1,7,4,Pro,2559.16,30,0,AM_14,"Collaboration,Security",66.42610207,32.52046053,Other,Analytics,0,1,0,1,84.7
GlobalFinance Corp,web_form,2025-06-20 6:01:37,4,2,6,Basic,3228.56,14,1,AM_4,"Analytics,Security",29.45594457,29.7090994,Performance,Analytics,0,0,0,0,26
GlobalFinance Corp,web_form,2025-06-23 20:01:37,0,2,2,Enterprise,3336.54,10,0,AM_14,"Integration,Collaboration",47.75124476,21.28195041,Performance,Collaboration,0,0,0,1,78
InsightlySoft,email,2025-06-19 23:01:37,1,9,5,Basic,2671.93,57,0,AM_10,Integration,57.32606505,32.91979151,Feature Request,Collaboration,1,0,0,0,66.6
GlobalFinance Corp,web_form,2025-07-13 17:01:37,0,4,1,Basic,48.67,31,2,AM_5,"Integration,Analytics",60.27537048,38.8909164,How-To,Billing,0,0,0,0,58.1
InsightlySoft,chat,2025-06-21 1:01:37,0,5,7,Basic,5352.43,58,3,AM_0,"Security,Analytics",39.0763104,50.36358637,How-To,Analytics,0,0,0,0,43
InsightlySoft,web_form,2025-07-13 10:01:37,1,1,1,Pro,7455.91,55,0,AM_13,Collaboration,49.53443026,25.17511959,Feature Request,Analytics,1,0,0,1,60
GlobalFinance Corp,email,2025-07-14 6:01:37,0,0,2,Basic,2292.26,36,0,AM_14,"Integration,Collaboration,Billing",56.02982332,32.47718734,How-To,Billing,1,0,0,0,44.9
GlobalFinance Corp,email,2025-07-01 11:01:37,2,4,3,Basic,356.89,15,2,AM_6,"Analytics,Integration,Security",46.3538544,48.9757222,Other,Billing,1,0,0,0,52.4
GlobalFinance Corp,chat,2025-06-19 14:01:37,1,3,5,Basic,3190.04,30,2,AM_14,Analytics,36.12164036,43.85659316,How-To,Integration,1,1,1,1,46.8
InsightlySoft,email,2025-07-14 17:01:37,0,1,2,Basic,1356.4,48,2,AM_15,Integration,30.86294048,42.49652003,Other,Billing,0,0,0,0,29.2
GlobalFinance Corp,email,2025-06-26 15:01:37,0,6,5,Basic,228.31,14,1,AM_4,"Billing,Security,Collaboration",41.4833157,36.00680927,How-To,Billing,0,0,0,0,42.5
GlobalFinance Corp,chat,2025-07-09 2:01:37,2,1,4,Basic,5776.7,47,0,AM_19,Billing,42.49746656,42.58222627,Performance,Analytics,0,0,0,0,40.4
InsightlySoft,web_form,2025-07-06 14:01:37,0,0,1,Basic,3731.4,23,3,AM_18,"Security,Billing",40.43445242,29.53704375,Feature Request,Security,0,1,0,1,55.4
GlobalFinance Corp,chat,2025-07-09 5:01:37,3,1,4,Basic,4901.58,17,0,AM_18,"Analytics,Integration",66.65315422,28.3222117,Other,Integration,0,1,1,1,83.9
InsightlySoft,web_form,2025-07-11 4:01:37,0,1,6,Pro,4770.77,27,1,AM_17,Collaboration,53.57751176,23.26326326,Performance,Integration,0,0,1,1,74.5
GlobalFinance Corp,chat,2025-06-24 22:01:37,2,6,3,Basic,1328,44,0,AM_5,"Security,Collaboration,Analytics",45.14745867,35.54676998,Feature Request,Collaboration,0,0,0,0,36.8
InsightlySoft,web_form,2025-07-01 6:01:37,1,3,3,Basic,1974.57,13,0,AM_8,"Integration,Analytics",45.79535397,41.20552638,Performance,Integration,0,1,0,1,72.5
GlobalFinance Corp,chat,2025-07-07 6:01:37,1,2,2,Basic,798.37,14,1,AM_2,"Security,Collaboration,Integration",46.39659477,39.03935771,Other,Billing,1,0,0,0,56
GlobalFinance Corp,web_form,2025-06-23 6:01:37,0,7,2,Basic,4218.22,26,2,AM_16,"Integration,Analytics",53.95750376,49.73667472,How-To,Integration,0,0,0,0,38.7
InsightlySoft,chat,2025-06-18 4:01:37,1,4,4,Enterprise,2226.77,43,1,AM_9,"Security,Analytics,Collaboration",37.22240501,29.93739807,Feature Request,Integration,0,0,0,1,44.8
InsightlySoft,web_form,2025-07-07 11:01:37,3,2,2,Basic,3149.51,11,0,AM_15,Billing,38.44105054,44.76041155,Performance,Collaboration,1,0,0,0,35.1
GlobalFinance Corp,chat,2025-07-13 21:01:37,1,2,1,Enterprise,1323.07,38,1,AM_0,"Analytics,Integration",47.74434589,37.0786548,How-To,Collaboration,0,0,0,1,59.2
InsightlySoft,email,2025-07-10 9:01:37,2,3,5,Basic,3410.65,1,2,AM_3,"Billing,Security",20.42173914,44.3098828,Bug,Integration,0,0,0,0,28.3
InsightlySoft,web_form,2025-06-20 16:01:37,0,1,6,Basic,3336.96,24,0,AM_0,"Collaboration,Security",39.9254176,35.62579889,Other,Analytics,0,0,1,1,55.4
InsightlySoft,chat,2025-06-26 7:01:37,3,1,5,Enterprise,4411.1,20,1,AM_17,Billing,56.9749399,35.84536163,Other,Billing,0,0,0,1,77.5
InsightlySoft,web_form,2025-07-12 17:01:37,1,2,7,Enterprise,506.81,8,0,AM_19,Billing,55.88279751,38.06589219,How-To,Billing,0,0,1,1,64
GlobalFinance Corp,web_form,2025-06-22 18:01:37,2,3,1,Basic,2931.85,8,0,AM_3,"Security,Integration,Collaboration",31.911271,36.22335751,How-To,Billing,0,0,0,0,29.9
GlobalFinance Corp,chat,2025-07-08 17:01:37,0,3,3,Basic,6347.73,30,2,AM_10,"Security,Billing,Integration",46.89436212,47.54144883,Feature Request,Collaboration,1,0,0,0,35
InsightlySoft,web_form,2025-06-30 14:01:37,1,6,2,Pro,296.68,18,0,AM_3,"Billing,Analytics,Integration",34.77172218,18.79769763,Performance,Billing,0,0,0,0,48
InsightlySoft,chat,2025-06-30 0:01:37,2,8,2,Pro,9713.16,54,0,AM_18,"Security,Integration",40.36516075,30.73400991,Bug,Analytics,1,0,0,1,49.2
InsightlySoft,email,2025-07-11 15:01:37,2,2,6,Enterprise,698.76,13,1,AM_3,"Integration,Collaboration,Billing",41.70487939,30.99968834,Feature Request,Billing,0,0,0,1,57.9
InsightlySoft,web_form,2025-06-20 16:01:37,0,2,6,Basic,8272.34,58,2,AM_4,"Billing,Analytics,Collaboration",54.54973338,43.58656781,Feature Request,Collaboration,0,0,0,1,77
GlobalFinance Corp,email,2025-06-18 5:01:37,3,2,4,Basic,6075.31,46,1,AM_12,"Billing,Integration",57.34927902,32.113863,Bug,Analytics,0,0,0,0,54.2
GlobalFinance Corp,web_form,2025-07-01 11:01:37,0,1,3,Pro,4411.48,47,0,AM_3,"Collaboration,Billing,Integration",42.87050991,35.62522957,Other,Integration,0,1,0,1,47.7
InsightlySoft,web_form,2025-07-11 3:01:37,0,3,6,Basic,705.02,36,0,AM_9,"Billing,Security",32.871071,33.08246743,Feature Request,Security,0,0,0,0,37.1
InsightlySoft,web_form,2025-06-21 17:01:37,0,1,7,Basic,731.72,19,0,AM_17,"Security,Analytics",29.93593464,41.50864362,Other,Analytics,0,0,0,0,28.4
InsightlySoft,chat,2025-06-15 16:01:37,1,4,1,Basic,900.5,13,1,AM_2,"Analytics,Integration,Collaboration",59.28310235,34.9962728,Performance,Collaboration,0,0,0,0,69.4
GlobalFinance Corp,email,2025-07-13 0:01:37,1,4,1,Basic,4989.41,41,0,AM_18,"Analytics,Security,Billing",45.12540869,42.88212644,How-To,Analytics,0,0,0,0,45.3
InsightlySoft,web_form,2025-07-10 21:01:37,2,4,5,Enterprise,623.62,48,0,AM_4,"Billing,Collaboration,Analytics",45.81643344,43.88295199,Performance,Analytics,0,0,1,1,51.8
GlobalFinance Corp,chat,2025-06-15 17:01:37,1,2,1,Basic,2608.51,26,1,AM_10,Security,36.43856425,51.62689584,How-To,Collaboration,0,0,0,0,34.3
InsightlySoft,web_form,2025-06-23 15:01:37,0,1,2,Enterprise,4508.88,9,2,AM_1,"Integration,Analytics,Billing",57.10728943,42.9410654,Feature Request,Security,0,0,0,1,71.9
GlobalFinance Corp,chat,2025-06-22 17:01:37,1,2,1,Pro,1852.06,34,0,AM_17,Security,54.02443183,39.86012769,How-To,Integration,0,0,0,0,52.3
InsightlySoft,web_form,2025-07-03 17:01:37,2,2,5,Enterprise,5511.77,53,1,AM_10,"Security,Integration",43.61143799,50.58745191,Bug,Collaboration,0,0,0,1,63.2
GlobalFinance Corp,email,2025-06-18 16:01:37,0,5,4,Basic,2477.31,31,2,AM_11,"Integration,Collaboration",38.61979074,45.0833134,Bug,Integration,1,0,0,0,44.5
InsightlySoft,email,2025-07-02 14:01:37,1,3,4,Enterprise,2712.53,58,1,AM_15,"Collaboration,Security,Billing",49.73487834,36.73008298,Performance,Integration,0,1,0,1,47.5
InsightlySoft,web_form,2025-06-25 10:01:37,2,2,4,Pro,3388.3,42,1,AM_1,"Billing,Analytics,Collaboration",29.3673515,33.60807262,Bug,Billing,0,0,0,0,29.1
InsightlySoft,chat,2025-06-21 10:01:37,3,6,7,Basic,5612,7,1,AM_15,"Billing,Security,Integration",52.80306951,45.73214411,Performance,Analytics,0,0,0,0,48.3
GlobalFinance Corp,web_form,2025-07-10 17:01:37,2,4,5,Basic,13.93,9,2,AM_15,Billing,44.86977212,32.9219936,Other,Security,1,0,0,0,45.9
InsightlySoft,chat,2025-07-10 19:01:37,1,4,5,Enterprise,1495.48,40,0,AM_3,"Integration,Collaboration",49.75666544,39.35606065,Other,Integration,0,0,0,1,64.6
GlobalFinance Corp,web_form,2025-07-01 4:01:37,0,2,3,Pro,9889.82,26,0,AM_7,Security,47.56040825,23.50345888,Performance,Integration,0,0,0,1,50.9
GlobalFinance Corp,chat,2025-07-11 16:01:37,4,1,6,Basic,311.66,52,1,AM_3,"Collaboration,Security,Billing",56.42754658,34.56241665,Performance,Analytics,0,0,0,0,59.2
InsightlySoft,email,2025-06-30 18:01:37,0,2,2,Pro,797.56,51,1,AM_10,Collaboration,57.06390235,47.51747563,Performance,Billing,1,0,0,0,67.1
InsightlySoft,web_form,2025-07-11 22:01:37,1,5,6,Basic,2538.41,33,2,AM_7,"Integration,Security",58.37584927,27.68885706,How-To,Billing,0,0,0,0,61.6
InsightlySoft,email,2025-07-11 13:01:37,1,3,6,Enterprise,5853.25,33,1,AM_11,"Integration,Security,Billing",48.96898782,42.14221314,Bug,Security,1,0,0,1,67.7
GlobalFinance Corp,email,2025-07-06 2:01:37,0,4,1,Pro,306.77,57,0,AM_3,Analytics,47.17975132,18.61281818,How-To,Billing,0,1,0,1,65.5
InsightlySoft,web_form,2025-07-05 13:01:37,0,1,7,Basic,12.12,52,3,AM_6,"Analytics,Security",41.21211085,46.12430012,How-To,Security,0,0,0,0,46.7
GlobalFinance Corp,web_form,2025-07-03 20:01:37,2,4,5,Basic,3484.87,40,2,AM_12,"Integration,Analytics,Security",42.13638536,29.66172183,How-To,Security,0,0,0,0,49.8
GlobalFinance Corp,chat,2025-06-27 16:01:37,1,5,6,Basic,2728.71,4,0,AM_10,"Analytics,Billing,Security",51.4889839,33.25896077,Other,Integration,0,0,0,0,50.5
InsightlySoft,chat,2025-06-30 23:01:37,0,3,2,Enterprise,948.49,28,1,AM_9,"Collaboration,Security,Analytics",48.14863194,47.30326026,Other,Security,0,1,0,1,66.4
InsightlySoft,email,2025-06-30 10:01:37,0,1,2,Pro,9482.88,54,3,AM_8,"Integration,Analytics,Billing",60.15072025,32.98668004,How-To,Collaboration,1,0,1,1,67.4
InsightlySoft,chat,2025-07-11 16:01:37,1,3,6,Pro,2457.15,4,0,AM_5,Security,45.64342453,43.48899325,Feature Request,Security,0,0,0,0,34.4
InsightlySoft,chat,2025-06-18 5:01:37,0,2,4,Basic,3266.7,47,0,AM_16,Analytics,33.60542529,41.63287885,How-To,Security,0,0,0,0,39.7
InsightlySoft,web_form,2025-06-15 14:01:37,1,5,1,Basic,1428.22,34,0,AM_12,"Integration,Security,Billing",49.46438811,45.8518784,Feature Request,Collaboration,2,0,0,0,50.7
InsightlySoft,chat,2025-07-04 4:01:37,0,3,6,Enterprise,7637.34,49,0,AM_5,"Collaboration,Security,Billing",57.26318887,43.86734551,Feature Request,Analytics,0,0,0,1,69.9
GlobalFinance Corp,email,2025-06-30 22:01:37,1,2,2,Basic,969.21,40,1,AM_16,Billing,53.11820359,35.10954898,Bug,Billing,0,0,0,0,64.5
GlobalFinance Corp,chat,2025-06-28 4:01:37,0,3,7,Basic,4144.37,48,1,AM_12,Billing,52.7214841,45.43039619,Performance,Billing,0,0,0,0,61.5
