company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time,hour,is_business_hours,avg_resolution_by_hour,avg_resolution_by_day,peak_hour,customer_priority_score,customer_open_ticket_ratio,customer_segment,customer_importance,urgency_resolve_ratio,experience_adjusted_priority,submission_hour,is_peak_hour,routing_score
GlobalFinance Corp,chat,2025-07-04 09:01:37,0,2,4,Basic,391.46,28,1,AM_6,Analytics,30.3541557,33.12844837,Performance,Security,0,0,0,0,23.7,9,1,53.0990243902439,53.43489425981873,0,0.0146863349854491,1.0,Low,0.0146863349854491,0.0,0.0440590049563473,9,1,0.32202950247817363
GlobalFinance Corp,email,2025-06-20 06:01:37,3,2,4,Enterprise,580.7,16,0,AM_0,Collaboration,46.5848777,26.77317139,Other,Billing,0,0,1,1,64.1,6,0,54.673459715639815,53.43489425981873,1,1.021786018305958,0.0,Low,1.021786018305958,0.015360983102918589,3.0653580549178736,6,0,1.563400993664774
GlobalFinance Corp,web_form,2025-06-17 17:01:37,3,6,1,Basic,8487.93,50,0,AM_1,Integration,59.2390655,27.54430488,Feature Request,Billing,0,0,0,1,70.8,17,1,55.64358974358974,54.71074626865671,1,1.3184401556047693,0.0,Low,0.3184401556047693,0.01392757660167131,2.229081089233385,17,1,1.4423956978200352
GlobalFinance Corp,web_form,2025-07-07 22:01:37,0,2,0,Basic,876.39,33,1,AM_19,"Collaboration,Integration,Security",62.79117455,37.88454498,Other,Security,2,0,0,0,71.5,22,0,54.11608040201005,54.49318181818182,0,0.032879367286307,0.3333333333333333,Low,0.032879367286307,0.0,0.098638101858921,22,0,0.0493190509294605
InsightlySoft,email,2025-07-04 03:01:37,1,6,4,Pro,1171.56,50,0,AM_4,Integration,32.25385086,43.13511812,Other,Analytics,0,0,0,0,38.5,3,0,54.14031413612565,53.43489425981873,0,0.04395320751942152,0.0,Low,0.04395320751942152,0.0,0.30767245263595067,3,0,0.15383622631797533
InsightlySoft,email,2025-06-24 22:01:37,0,3,1,Enterprise,3008.77,41,1,AM_0,"Billing,Collaboration",45.48481399,46.70345389,Performance,Collaboration,0,0,0,1,47.7,22,0,54.11608040201005,54.71074626865671,0,1.1128794873401362,1.0,Low,0.11287948734013614,0.02053388090349076,0.45151794936054457,22,0,0.2668267364872538
GlobalFinance Corp,web_form,2025-06-27 09:01:37,0,2,4,Basic,1741.35,45,0,AM_12,"Billing,Analytics,Collaboration",42.9797042,38.6369981,Feature Request,Collaboration,0,0,0,0,36.1,9,1,53.0990243902439,53.43489425981873,0,0.06532991730167013,0.0,Low,0.06532991730167013,0.0,0.1959897519050104,9,1,0.39799487595250516
InsightlySoft,chat,2025-07-07 16:01:37,2,3,0,Enterprise,2456.13,48,1,AM_0,"Collaboration,Billing,Security",37.83679326,47.50969852,Performance,Billing,0,0,0,1,54.7,16,1,54.52608695652174,54.49318181818182,1,1.0921461910484114,1.0,Low,0.09214619104841133,0.017953321364452424,0.36858476419364533,16,1,0.5201990248257276
GlobalFinance Corp,chat,2025-07-01 13:01:37,3,2,1,Pro,468.53,54,1,AM_18,Integration,50.06874467,25.57302941,How-To,Analytics,0,1,0,1,52.1,13,1,55.283884297520665,54.71074626865671,1,3.0175777564265376,1.0,Medium,2.0175777564265376,0.018832391713747645,6.052733269279613,13,1,3.3640314180673014
GlobalFinance Corp,web_form,2025-07-07 12:01:37,0,5,0,Pro,3347.96,51,1,AM_0,"Security,Billing,Analytics",51.33033225,29.06351975,How-To,Integration,0,0,0,0,52.8,12,1,54.15106382978723,54.49318181818182,0,0.1256048180602978,1.0,Low,0.1256048180602978,0.0,0.7536289083617869,12,1,0.6768144541808934
InsightlySoft,chat,2025-06-25 04:01:37,1,1,2,Enterprise,510.88,26,4,AM_2,"Analytics,Integration",65.96839828,35.31636111,Feature Request,Security,1,0,0,1,79.7,4,0,54.54949494949494,54.19294294294294,1,1.0191665938215047,2.0,Low,0.019166593821504718,0.012391573729863692,0.038333187643009435,4,0,0.0439497412812321
GlobalFinance Corp,email,2025-06-30 09:01:37,1,4,0,Pro,4131.71,23,1,AM_4,"Analytics,Billing",23.73081317,41.18546344,Other,Billing,0,0,0,0,30.5,9,1,53.0990243902439,54.49318181818182,0,0.15500862699312806,1.0,Low,0.15500862699312806,0.0,0.7750431349656404,9,1,0.6875215674828201
GlobalFinance Corp,chat,2025-06-26 05:01:37,1,4,3,Pro,2224.6,1,0,AM_18,"Integration,Billing",53.32542611,39.92863008,Performance,Collaboration,0,0,0,0,69.5,5,0,54.353539823008845,54.38695014662757,1,0.08345992134223182,0.0,Low,0.08345992134223182,0.0,0.41729960671115907,5,0,0.20864980335557953
GlobalFinance Corp,chat,2025-07-14 00:01:37,0,5,0,Pro,5081.61,29,0,AM_11,"Analytics,Collaboration,Billing",40.03342315,42.02697478,Other,Collaboration,0,0,0,0,24.1,0,0,53.43349056603773,54.49318181818182,0,0.19064585583561028,0.0,Low,0.19064585583561028,0.0,1.1438751350136616,0,0,0.5719375675068308
GlobalFinance Corp,chat,2025-07-11 20:01:37,1,4,4,Pro,568.7,8,0,AM_7,"Billing,Security,Integration",36.24913842,37.38909935,How-To,Integration,0,0,0,0,42.4,20,0,52.49414634146341,53.43489425981873,0,0.021335816446699293,0.0,Low,0.021335816446699293,0.0,0.10667908223349647,20,0,0.05333954111674823
InsightlySoft,web_form,2025-06-30 16:01:37,1,3,0,Basic,1422.23,42,1,AM_4,"Security,Collaboration",45.29233936,36.46086415,Performance,Integration,0,0,0,0,50.1,16,1,54.52608695652174,54.49318181818182,1,0.05335754919111857,1.0,Low,0.05335754919111857,0.0,0.21343019676447428,16,1,0.40671509838223713
GlobalFinance Corp,email,2025-06-18 14:01:37,1,3,2,Pro,5628.66,39,2,AM_14,"Collaboration,Integration,Analytics",50.84128623,49.12072084,Performance,Collaboration,0,0,0,0,60.7,14,1,53.275252525252526,54.19294294294294,0,0.21116943309456376,2.0,Low,0.21116943309456376,0.0,0.844677732378255,14,1,0.7223388661891275
GlobalFinance Corp,chat,2025-06-20 02:01:37,1,2,4,Pro,4809.06,3,1,AM_10,"Collaboration,Integration,Security",42.13815001,39.68532858,Performance,Analytics,0,0,0,0,41.8,2,0,54.24957264957265,53.43489425981873,0,0.18042064610719832,1.0,Low,0.18042064610719832,0.0,0.541261938321595,2,0,0.2706309691607975
GlobalFinance Corp,web_form,2025-06-22 19:01:37,2,1,6,Pro,10122.55,13,1,AM_14,"Collaboration,Integration,Security",45.35612653,37.1761217,Feature Request,Collaboration,0,0,0,1,52.5,19,0,54.95531914893617,54.45521472392638,1,1.3797659025365498,1.0,Low,0.3797659025365498,0.018691588785046728,0.7595318050730996,19,0,0.41714908010664326
InsightlySoft,chat,2025-06-16 02:01:37,2,2,0,Basic,752.93,20,3,AM_4,"Collaboration,Analytics,Billing",47.90416976,36.52507907,Feature Request,Security,0,0,0,0,54.8,2,0,54.24957264957265,54.49318181818182,0,0.028247540490967636,3.0,Low,0.028247540490967636,0.0,0.0847426214729029,2,0,0.04237131073645145
GlobalFinance Corp,email,2025-06-25 18:01:37,2,5,2,Pro,2323.25,43,0,AM_5,"Analytics,Billing,Collaboration",52.19549519,29.91535809,Feature Request,Analytics,0,0,0,0,55.7,18,1,53.46582914572865,54.19294294294294,0,0.08716095579355394,0.0,Low,0.08716095579355394,0.0,0.5229657347613237,18,0,0.26148286738066184
InsightlySoft,chat,2025-07-03 13:01:37,0,4,3,Basic,54.14,55,5,AM_3,Analytics,59.39693852,41.92158238,Performance,Integration,0,0,0,0,51.0,13,1,55.283884297520665,54.38695014662757,1,0.002031160721688587,5.0,Low,0.002031160721688587,0.0,0.010155803608442936,13,1,0.30507790180422145
InsightlySoft,email,2025-06-18 11:01:37,2,2,2,Enterprise,10077.4,52,3,AM_4,"Security,Analytics,Integration",46.01854158,27.0210869,Other,Integration,0,0,0,1,53.6,11,1,55.90837696335078,54.19294294294294,1,1.3780720180410893,3.0,Low,0.3780720180410892,0.018315018315018316,1.1342160541232675,11,1,0.9037380636916703
GlobalFinance Corp,chat,2025-07-06 22:01:37,2,3,6,Basic,577.58,5,0,AM_12,Billing,48.99935902,21.5947641,Bug,Integration,0,0,0,0,53.9,22,0,54.11608040201005,54.45521472392638,0,0.02166896582255069,0.0,Low,0.02166896582255069,0.0,0.08667586329020276,22,0,0.04333793164510138
GlobalFinance Corp,email,2025-06-21 01:01:37,0,2,5,Pro,7052.42,45,0,AM_11,Billing,48.35868812,50.05249323,Other,Security,0,1,0,1,45.2,1,0,53.35205479452055,54.57093791281373,0,3.2645843830227377,0.0,Medium,2.2645843830227377,0.021645021645021644,6.793753149068213,1,0,3.4401666178241497
InsightlySoft,chat,2025-06-15 03:01:37,0,6,6,Basic,3402.72,12,2,AM_5,"Security,Analytics",65.31092646,47.7865407,How-To,Integration,0,0,0,0,76.7,3,0,54.14031413612565,54.45521472392638,0,0.1276592392113814,2.0,Low,0.1276592392113814,0.0,0.8936146744796698,3,0,0.4468073372398349
GlobalFinance Corp,email,2025-06-22 17:01:37,3,4,6,Pro,8286.66,48,2,AM_4,"Security,Collaboration,Billing",52.85537432,39.57352126,How-To,Analytics,1,0,0,1,66.2,17,1,55.64358974358974,54.45521472392638,1,1.3108891449203537,1.0,Low,0.3108891449203537,0.01488095238095238,1.5544457246017684,17,1,1.106984767062789
InsightlySoft,chat,2025-06-26 16:01:37,2,6,3,Pro,855.97,17,0,AM_9,"Billing,Security,Integration",51.86609169,38.86042817,Feature Request,Integration,2,1,0,1,64.7,16,1,54.52608695652174,54.38695014662757,1,3.032113273789135,0.0,Medium,2.032113273789135,0.015220700152207,14.224792916523946,16,1,7.442837858566387
InsightlySoft,chat,2025-07-02 18:01:37,2,3,2,Pro,1270.11,14,0,AM_5,Integration,47.59698121,34.04120895,Bug,Integration,0,0,0,0,55.2,18,1,53.46582914572865,54.19294294294294,0,0.04765049028858314,0.0,Low,0.04765049028858314,0.0,0.19060196115433256,18,0,0.09530098057716628
GlobalFinance Corp,web_form,2025-06-21 03:01:37,0,0,5,Basic,538.82,53,1,AM_8,Collaboration,48.2557603,32.45566031,Feature Request,Collaboration,0,0,0,0,42.2,3,0,54.14031413612565,54.57093791281373,0,0.020214813817145266,1.0,Low,0.020214813817145266,0.0,0.020214813817145266,3,0,0.010107406908572633
GlobalFinance Corp,web_form,2025-06-23 23:01:37,2,2,0,Enterprise,1646.8,26,0,AM_19,"Collaboration,Security",28.54652297,21.39010349,Other,Collaboration,2,0,1,1,43.6,23,0,54.82280701754386,54.49318181818182,1,1.061782701818928,0.0,Low,1.061782701818928,0.02242152466367713,3.185348105456784,23,0,1.6375171020557462
InsightlySoft,email,2025-06-26 09:01:37,2,5,3,Basic,8840.8,30,1,AM_17,Billing,43.74724372,27.47259445,Feature Request,Security,0,0,0,1,55.8,9,1,53.0990243902439,54.38695014662757,0,1.3316787164444857,1.0,Low,0.33167871644448577,0.017605633802816902,1.9900722986669146,9,1,1.3302474169390912
InsightlySoft,chat,2025-07-02 03:01:37,1,4,2,Enterprise,2540.04,42,1,AM_3,Integration,53.31631165,28.48348974,How-To,Analytics,1,0,0,1,59.8,3,0,54.14031413612565,54.19294294294294,0,1.0952942275492774,0.5,Low,0.09529422754927741,0.01644736842105263,0.47647113774638705,3,0,0.2711303057152988
InsightlySoft,email,2025-07-11 03:01:37,0,2,4,Pro,1614.21,45,1,AM_12,"Security,Collaboration,Billing",48.09692603,36.47733027,How-To,Analytics,1,0,0,0,53.6,3,0,54.14031413612565,53.43489425981873,0,0.06056002860282479,0.5,Low,0.06056002860282479,0.0,0.1816800858084744,3,0,0.0908400429042372
InsightlySoft,web_form,2025-06-26 12:01:37,1,1,3,Basic,1178.53,32,0,AM_3,"Integration,Collaboration,Security",46.34562506,49.92289585,Feature Request,Collaboration,0,1,0,1,73.8,12,1,54.15106382978723,54.38695014662757,0,3.0442146997660076,0.0,Medium,2.0442146997660076,0.013368983957219251,4.088429399532015,12,1,2.370952667680446
GlobalFinance Corp,email,2025-06-22 05:01:37,3,4,6,Pro,2636.71,30,2,AM_12,Collaboration,62.26037554,23.70766589,Other,Analytics,0,1,0,1,78.8,5,0,54.353539823008845,54.45521472392638,1,3.0989209786938217,2.0,Medium,2.0989209786938217,0.012531328320802006,10.49460489346911,5,0,5.272365103376159
GlobalFinance Corp,email,2025-07-13 20:01:37,0,6,6,Pro,3853.57,12,0,AM_10,"Analytics,Billing",51.96118193,40.86819913,Performance,Integration,1,0,0,0,52.0,20,0,52.49414634146341,54.45521472392638,0,0.14457369823194477,0.0,Low,0.14457369823194477,0.0,1.0120158876236134,20,0,0.5060079438118067
GlobalFinance Corp,web_form,2025-06-21 10:01:37,1,8,5,Pro,1566.61,36,0,AM_10,"Billing,Analytics",36.21308686,41.55083398,Other,Security,0,0,1,1,54.8,10,1,53.89094827586207,54.57093791281373,0,1.058774227894432,0.0,Low,1.058774227894432,0.01792114695340502,9.528968051049889,10,1,5.100326319431754
GlobalFinance Corp,chat,2025-06-23 05:01:37,3,2,0,Basic,787.6,19,1,AM_18,"Security,Integration,Collaboration",32.21856841,22.54136855,Feature Request,Collaboration,0,0,0,0,36.4,5,0,54.353539823008845,54.49318181818182,1,0.029548248696009076,1.0,Low,0.029548248696009076,0.0,0.08864474608802722,5,0,0.04432237304401361
GlobalFinance Corp,email,2025-06-16 15:01:37,1,1,0,Enterprise,2638.46,44,0,AM_0,"Billing,Security",57.48892427,24.40834379,Other,Integration,1,0,0,1,86.1,15,1,56.202551020408166,54.49318181818182,1,1.0989866331316305,0.0,Low,0.0989866331316304,0.011481056257175661,0.1979732662632608,15,1,0.4219487456459817
InsightlySoft,web_form,2025-06-23 19:01:37,0,3,0,Pro,1365.05,25,2,AM_13,Billing,39.00576156,37.94894928,How-To,Collaboration,1,0,0,0,35.9,19,0,54.95531914893617,54.49318181818182,1,0.05121233733175112,1.0,Low,0.05121233733175112,0.0,0.2048493493270045,19,0,0.10242467466350225
GlobalFinance Corp,chat,2025-06-15 00:01:37,1,2,6,Basic,15514.75,33,1,AM_12,"Collaboration,Billing,Security",50.74017249,38.37286846,Bug,Collaboration,1,0,0,1,77.1,0,0,53.43349056603773,54.45521472392638,0,1.582064107994422,0.5,Low,0.582064107994422,0.012804097311139566,1.746192323983266,0,0,0.8987043566139121
GlobalFinance Corp,web_form,2025-06-25 07:01:37,1,4,2,Pro,1745.06,42,0,AM_6,"Security,Billing,Integration",55.97957813,45.90703499,How-To,Security,0,0,0,0,70.9,7,0,55.015846994535515,54.19294294294294,1,0.06546910470982427,0.0,Low,0.06546910470982427,0.0,0.32734552354912133,7,0,0.16367276177456067
GlobalFinance Corp,email,2025-07-10 13:01:37,0,2,3,Basic,1710.08,21,2,AM_0,Billing,50.69541293,39.73678164,How-To,Security,0,0,1,1,65.8,13,1,55.283884297520665,54.38695014662757,1,1.0641567662900853,2.0,Low,1.0641567662900853,0.014970059880239521,3.192470298870256,13,1,1.9261752691956069
GlobalFinance Corp,chat,2025-06-20 11:01:37,1,6,4,Basic,5487.77,58,1,AM_12,"Integration,Security,Billing",63.79908889,26.42107243,Performance,Collaboration,0,1,0,1,80.7,11,1,55.90837696335078,53.43489425981873,1,3.2058836880986514,1.0,Medium,2.2058836880986514,0.012239902080783353,15.44118581669056,11,1,8.045072712506848
GlobalFinance Corp,chat,2025-06-16 15:01:37,0,2,0,Basic,867.12,2,4,AM_4,"Billing,Analytics,Collaboration",46.33180517,36.06927626,Feature Request,Integration,1,0,0,0,54.2,15,1,56.202551020408166,54.49318181818182,1,0.032531586350029694,2.0,Low,0.032531586350029694,0.0,0.09759475905008907,15,1,0.3487973795250445
InsightlySoft,web_form,2025-06-16 05:01:37,0,0,0,Enterprise,204.79,37,0,AM_7,"Analytics,Billing",51.0561672,30.23773457,Performance,Billing,0,0,1,1,52.9,5,0,54.353539823008845,54.49318181818182,1,1.0076830698964647,0.0,Low,1.0076830698964647,0.01855287569573284,1.0076830698964647,5,0,0.540947286339698
InsightlySoft,web_form,2025-07-08 21:01:37,0,4,1,Basic,5768.73,21,2,AM_13,"Analytics,Billing,Integration",43.7966256,19.49770472,Performance,Integration,0,0,1,1,53.5,21,0,55.03842592592592,54.71074626865671,1,1.2164244142967604,2.0,Low,1.2164244142967604,0.01834862385321101,6.082122071483802,21,0,3.077758283448323
InsightlySoft,web_form,2025-07-09 00:01:37,1,3,2,Pro,2667.78,26,0,AM_1,"Billing,Collaboration",45.19828351,41.77487905,Feature Request,Analytics,0,0,0,0,55.8,0,0,53.43349056603773,54.19294294294294,0,0.1000866263410857,0.0,Low,0.1000866263410857,0.0,0.4003465053643428,0,0,0.2001732526821714
GlobalFinance Corp,chat,2025-06-20 16:01:37,1,3,4,Basic,903.95,32,1,AM_18,"Integration,Security",56.02244662,40.68930807,Other,Collaboration,1,0,1,1,71.0,16,1,54.52608695652174,53.43489425981873,1,1.0339133308897377,0.5,Low,1.0339133308897377,0.013888888888888888,4.135653323558951,16,1,2.395604439557253
InsightlySoft,chat,2025-06-15 04:01:37,2,1,6,Basic,1259.11,27,2,AM_3,"Collaboration,Integration,Security",57.25492476,34.69005542,Bug,Collaboration,0,0,0,0,66.2,4,0,54.54949494949494,54.45521472392638,1,0.04723780525092938,2.0,Low,0.04723780525092938,0.0,0.09447561050185876,4,0,0.04723780525092938
InsightlySoft,email,2025-07-05 06:01:37,2,5,5,Basic,1663.55,17,0,AM_1,"Integration,Analytics,Billing",32.4606809,49.54412317,Performance,Security,0,0,1,1,46.2,6,0,54.673459715639815,54.57093791281373,1,1.06241110858081,0.0,Low,1.06241110858081,0.0211864406779661,6.374466651484859,6,0,3.2296062070983615
GlobalFinance Corp,chat,2025-07-03 01:01:37,1,4,3,Enterprise,3421.97,4,2,AM_3,Integration,40.27081676,25.95701151,Performance,Analytics,0,0,0,1,67.5,1,0,53.35205479452055,54.38695014662757,0,1.1283814380272754,2.0,Low,0.12838143802727547,0.014598540145985401,0.6419071901363773,1,0,0.3501506753601595
GlobalFinance Corp,email,2025-06-16 06:01:37,1,2,0,Basic,1894.36,39,1,AM_5,"Billing,Collaboration,Integration",50.10251934,44.03995396,Other,Billing,1,0,0,0,55.7,6,0,54.673459715639815,54.49318181818182,1,0.07107036617543391,0.5,Low,0.07107036617543391,0.0,0.21321109852630174,6,0,0.10660554926315087
GlobalFinance Corp,web_form,2025-06-26 19:01:37,0,4,3,Basic,1511.65,15,1,AM_17,"Integration,Analytics,Collaboration",53.8647121,30.06194582,Feature Request,Billing,0,0,0,0,45.8,19,0,54.95531914893617,54.38695014662757,1,0.05671230337902758,1.0,Low,0.05671230337902758,0.0,0.28356151689513787,19,0,0.14178075844756893
InsightlySoft,web_form,2025-07-13 02:01:37,0,4,6,Basic,4548.75,33,4,AM_0,"Billing,Analytics,Integration",35.76857323,39.84781742,How-To,Security,1,0,0,0,40.4,2,0,54.24957264957265,54.45521472392638,0,0.17065464227523017,2.0,Low,0.17065464227523017,0.0,0.8532732113761509,2,0,0.42663660568807543
InsightlySoft,chat,2025-06-23 03:01:37,0,2,0,Basic,223.68,14,0,AM_12,"Integration,Collaboration,Security",42.46416815,43.69590713,Other,Billing,0,0,1,1,68.9,3,0,54.14031413612565,54.49318181818182,0,1.008391762656581,0.0,Low,1.008391762656581,0.014306151645207437,3.025175287969743,3,0,1.5411999472752864
GlobalFinance Corp,web_form,2025-06-16 04:01:37,0,4,0,Enterprise,3171.29,26,0,AM_14,Security,53.40593659,29.2224321,How-To,Collaboration,0,0,0,1,59.6,4,0,54.54949494949494,54.49318181818182,1,1.1189767211873625,0.0,Low,0.11897672118736238,0.0165016501650165,0.5948836059368119,4,0,0.33044510329843896
GlobalFinance Corp,web_form,2025-06-17 03:01:37,0,3,1,Enterprise,1787.64,47,2,AM_8,"Analytics,Security,Integration",55.23536111,31.11110439,Bug,Billing,2,0,0,1,62.8,3,0,54.14031413612565,54.71074626865671,0,1.0670665709737603,0.6666666666666666,Low,0.06706657097376037,0.015673981191222573,0.2682662838950415,3,0,0.16548110432996588
InsightlySoft,chat,2025-07-05 23:01:37,2,3,5,Basic,1223.24,2,0,AM_1,"Billing,Integration,Security",51.94372493,38.98309484,Performance,Billing,0,0,0,0,59.6,23,0,54.82280701754386,54.57093791281373,1,0.045892076859962085,0.0,Low,0.045892076859962085,0.0,0.18356830743984834,23,0,0.09178415371992417
InsightlySoft,email,2025-07-02 04:01:37,0,1,2,Basic,7875.64,20,1,AM_13,"Billing,Analytics,Collaboration",46.40729648,27.67968978,Bug,Integration,1,0,0,1,58.9,4,0,54.54949494949494,54.19294294294294,1,1.295468980904313,0.5,Low,0.295468980904313,0.01669449081803005,0.590937961808626,4,0,0.3288579625403731
GlobalFinance Corp,chat,2025-07-11 04:01:37,2,4,4,Pro,4514.28,26,1,AM_3,"Collaboration,Billing",38.00398949,41.01595836,How-To,Billing,0,1,0,1,43.5,4,0,54.54949494949494,53.43489425981873,1,3.16936143743451,1.0,Medium,2.16936143743451,0.02247191011235955,10.84680718717255,4,0,5.468347413810994
GlobalFinance Corp,email,2025-06-28 05:01:37,3,3,5,Basic,742.53,2,2,AM_18,Billing,44.26303559,36.61315504,How-To,Integration,1,0,0,0,40.1,5,0,54.353539823008845,54.57093791281373,1,0.02785736554627681,1.0,Low,0.02785736554627681,0.0,0.11142946218510724,5,0,0.05571473109255362
InsightlySoft,chat,2025-07-04 05:01:37,2,2,4,Enterprise,3169.56,48,2,AM_19,"Integration,Billing",58.12585676,38.81410866,How-To,Analytics,0,0,0,1,66.7,5,0,54.353539823008845,53.43489425981873,1,1.118911817085986,2.0,Low,0.11891181708598593,0.014771048744460856,0.3567354512579578,5,0,0.20790982311790063
GlobalFinance Corp,chat,2025-06-22 13:01:37,2,3,6,Basic,5182.75,2,0,AM_4,"Integration,Billing,Collaboration",57.16416337,30.00897442,Performance,Integration,0,1,0,1,68.0,13,1,55.283884297520665,54.45521472392638,1,3.1944403071727288,0.0,Medium,2.1944403071727288,0.014492753623188406,8.777761228690915,13,1,4.717866121591834
InsightlySoft,web_form,2025-06-28 21:01:37,0,3,5,Basic,13623.65,48,1,AM_8,"Billing,Integration,Analytics",39.3981929,29.5945896,Feature Request,Analytics,0,0,0,1,58.1,21,0,55.03842592592592,54.57093791281373,1,1.51111604665742,1.0,Low,0.51111604665742,0.01692047377326565,2.04446418662968,21,0,1.0560730408613714
InsightlySoft,chat,2025-06-26 06:01:37,1,2,3,Basic,3596.21,17,1,AM_19,Billing,63.93037213,24.76918039,Feature Request,Security,0,0,0,0,57.8,6,0,54.673459715639815,54.38695014662757,1,0.13491836902371102,1.0,Low,0.13491836902371102,0.0,0.40475510707113305,6,0,0.20237755353556652
InsightlySoft,chat,2025-07-13 09:01:37,2,4,6,Enterprise,3520.24,18,1,AM_19,"Analytics,Integration",40.33856167,38.17804568,Performance,Collaboration,1,0,0,1,55.7,9,1,53.0990243902439,54.45521472392638,0,1.1320682160863877,0.5,Low,0.13206821608638772,0.01763668430335097,0.6603410804319386,9,1,0.6654439088226712
InsightlySoft,email,2025-07-03 22:01:37,1,0,3,Basic,2850.26,51,0,AM_16,"Security,Analytics",49.50379483,26.33096928,Feature Request,Security,0,0,0,0,50.9,22,0,54.11608040201005,54.38695014662757,0,0.1069326959475455,0.0,Low,0.1069326959475455,0.0,0.1069326959475455,22,0,0.05346634797377275
