id,timestamp,location,likes,retweets,sentiment_score,sentiment_label,post_text,device_type,hashtags,user_followers
29,2025-04-30 00:20:26,"São Paulo, Brazil",443,26,0.03,Neutral,Overthinking everything... need to chill. 🧘,MOBILE,#Traffic,1184.0
30,2025-04-30 17:39:04,"Tokyo, Japan",22,152,-0.29,Neutral,Just got my promotion!! 🎉 Hard work pays off.,Mobile,#Traffic,6247.0
31,2025-04-30 11:24:19,,318,121,0.66,Positive,Late night coding sessions are both a curse and a blessing. 💻,Desktop,#Foodie,9851.0
32,2025-04-30 02:07:37,"Sydney, Australia",152,54,-0.57,Negative,Celebrating small wins today. They matter too. 🎯,MOBILE,#MorningVibes,4548.0
33,2025-04-30 07:32:03,"London, UK",54,95,0.57,Positive,"Self-care Sunday: face masks, tea, and zero responsibilities.",mobile,#Traffic,7504.0
34,2025-04-30 15:05:59,"Sydney, Australia",109,176,0.01,Neutral,New blog post is up! Check it out and let me know your thoughts.,,#Fitness,2967.0
35,2025-04-30 02:02:35,"Paris, France",294,79,0.75,Positive,Stuck in traffic again... seriously?! 🚗🚦,mobile,#Rain,7370.0
36,2025-04-30 09:12:40,"New York, USA",212,60,-0.21,Neutral,Trying out bullet journaling — loving it so far!,,#Foodie,3216.0
37,2025-04-30 06:11:29,"Berlin, Germany",498,108,0.01,Neutral,"Life’s short, eat the cake. 🎂",,#Fitness,5463.0
38,2025-04-30 02:36:30,"London, UK",149,168,0.72,Positive,Feeling super productive today! Crushing my to-do list.,Tablet,#CoffeeBreak,698.0
39,2025-04-30 08:21:45,"Toronto, Canada",425,86,0.68,Positive,Celebrating small wins today. They matter too. 🎯,,#Rain,167.0
40,2025-04-30 05:39:40,"New York, USA",470,194,-0.17,Neutral,Couldn't resist buying new plants today. 🌱,Desktop,#Traffic,7749.0
41,2025-04-30 16:11:13,"New York, USA",382,28,-0.08,Neutral,Trying out a new recipe tonight. Hope it turns out good!,,,5219.0
42,2025-04-30 00:24:33,"Sydney, Australia",86,140,0.44,Positive,Just finished my first marathon! 🏃‍♂️🏅,mobile,#Traffic,3385.0
43,2025-04-30 03:30:18,"Sydney, Australia",371,111,-0.76,Negative,Just got my promotion!! 🎉 Hard work pays off.,,#Traffic,7327.0
44,2025-04-30 12:13:02,"London, UK",400,103,0.73,Positive,Just got my promotion!! 🎉 Hard work pays off.,Tablet,#Foodie,4583.0
45,2025-04-30 02:05:01,"New York, USA",484,133,0.58,Positive,Nature walks clear my mind like nothing else.,,,1777.0
46,2025-04-30 03:45:38,,93,149,0.08,Neutral,Yoga in the park this morning was so refreshing. 🧘‍♀️,,#Traffic,4540.0
47,2025-04-30 02:34:37,"Sydney, Australia",413,125,-0.67,Negative,Overthinking everything... need to chill. 🧘,mobile,#Foodie,1267.0
48,2025-04-30 05:40:06,"Paris, France",425,121,-0.29,Neutral,Why does my cat wake me up at 5am every day? 😂,Des ktop,#MorningVibes,2231.0
49,2025-04-30 00:31:40,"Berlin, Germany",114,163,-0.76,Negative,Couldn't resist buying new plants today. 🌱,Mobile,#Rain,6384.0
50,2025-04-30 00:58:45,"London, UK",233,27,-0.38,Negative,Sending positive vibes to everyone today. ✨,Desktop,#Foodie,9866.0
51,2025-04-30 16:13:30,"Berlin, Germany",166,46,-0.22,Neutral,Nature walks clear my mind like nothing else.,MOBILE,#Fitness,5544.0
52,2025-04-30 14:52:51,"São Paulo, Brazil",146,117,-0.56,Negative,Celebrating small wins today. They matter too. 🎯,,#Rain,7729.0
53,2025-04-30 10:20:10,"Tokyo, Japan",411,151,0.23,Neutral,Huge thanks to everyone who made today unforgettable!,Des ktop,#Rain,7564.0
54,2025-04-30 05:39:01,"Berlin, Germany",136,174,0.51,Positive,Trying out bullet journaling — loving it so far!,mobile,#CoffeeBreak,2454.0
55,2025-04-30 15:40:32,"Sydney, Australia",480,18,0.36,Positive,Made a vision board today. Feeling super motivated!,Desktop,#Foodie,5512.0
56,2025-04-30 14:21:33,"Paris, France",423,174,0.51,Positive,Catching up with old friends always feels like no time passed.,Des ktop,#MorningVibes,1170.0
57,2025-04-30 08:39:11,"London, UK",412,177,-0.34,Negative,Yoga in the park this morning was so refreshing. 🧘‍♀️,Des ktop,#TuesdayFeeling,2898.0
58,2025-04-30 05:08:18,"Paris, France",140,128,0.26,Neutral,When did it get so cold?! 🥶 Time for sweaters!,Tablet,,1786.0
59,2025-04-30 07:23:07,"London, UK",431,47,0.21,Neutral,Finally booked my vacation! Counting down the days. ✈️,,,1262.0
60,2025-04-30 14:25:32,"Sydney, Australia",319,60,-0.33,Negative,Why does my cat wake me up at 5am every day? 😂,Des ktop,#WorkLife,9775.0
61,2025-04-30 07:31:35,"São Paulo, Brazil",127,87,0.38,Positive,Nature walks clear my mind like nothing else.,mobile,,2705.0
62,2025-04-30 17:43:44,"Berlin, Germany",70,12,-0.22,Neutral,Concert tonight! So pumped to see my favorite band live!,Desktop,#Traffic,3511.0
63,2025-04-30 14:49:00,"Toronto, Canada",304,194,-0.59,Negative,Sending positive vibes to everyone today. ✨,MOBILE,,3969.0
64,2025-04-30 03:09:03,"London, UK",304,102,-0.16,Neutral,Proud of myself for stepping out of my comfort zone today.,Des ktop,#Rain,9802.0
65,2025-04-30 10:51:04,"Berlin, Germany",240,61,0.59,Positive,Finally booked my vacation! Counting down the days. ✈️,,#Rain,7394.0
66,2025-04-30 03:12:25,"Sydney, Australia",24,130,0.12,Neutral,When life gives you lemons... make margaritas. 🍋🍹,Desktop,,1881.0
67,2025-04-30 12:28:45,"Toronto, Canada",116,159,0.43,Positive,Finally booked my vacation! Counting down the days. ✈️,Des ktop,,1107.0
68,2025-04-30 01:38:53,"São Paulo, Brazil",143,24,0.46,Positive,Reading an amazing book right now. Totally recommend!,Mobile,#Foodie,2544.0
69,2025-04-30 08:14:46,,72,119,0.51,Positive,Dogs make everything better. 🐶❤️,Desktop,,9568.0
70,2025-04-30 08:08:25,"São Paulo, Brazil",92,85,0.69,Positive,New blog post is up! Check it out and let me know your thoughts.,MOBILE,#Fitness,9443.0
71,2025-04-30 14:27:38,"Sydney, Australia",498,107,-0.33,Negative,Sending positive vibes to everyone today. ✨,MOBILE,#Rain,9647.0
72,2025-04-30 00:08:52,,232,198,-0.1,Neutral,When life gives you lemons... make margaritas. 🍋🍹,Tablet,#Fitness,1122.0
73,2025-04-30 06:43:17,,338,146,0.71,Positive,Best workout session ever! Feeling strong. 💪 #Fitness,Mobile,,5985.0
74,2025-04-30 01:59:49,"Sydney, Australia",428,14,-0.07,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,mobile,#WorkLife,9769.0
75,2025-04-30 07:10:38,"Paris, France",180,173,-0.22,Neutral,Celebrating small wins today. They matter too. 🎯,Desktop,#WorkLife,6351.0
76,2025-04-30 07:55:20,,231,145,0.8,Positive,New blog post is up! Check it out and let me know your thoughts.,Tablet,#TuesdayFeeling,2378.0
77,2025-04-30 03:25:35,,47,193,-0.87,Negative,Concert tonight! So pumped to see my favorite band live!,MOBILE,#WorkLife,2627.0
78,2025-04-30 05:15:05,"Tokyo, Japan",21,5,-0.22,Neutral,Reading an amazing book right now. Totally recommend!,Mobile,#Rain,357.0
79,2025-04-30 02:37:16,"Berlin, Germany",184,103,0.94,Positive,"Sometimes you win, sometimes you learn. 💬",Desktop,#Foodie,1487.0
80,2025-04-30 02:29:52,"Toronto, Canada",219,115,0.3,Neutral,Catching up with old friends always feels like no time passed.,Desktop,,3045.0
81,2025-04-30 08:16:19,,172,81,-0.25,Neutral,Sending positive vibes to everyone today. ✨,,#TuesdayFeeling,6403.0
82,2025-04-30 06:28:05,"São Paulo, Brazil",44,78,-0.54,Negative,Family BBQ today! Love days like this. 🍔🌭,Desktop,,221.0
83,2025-04-30 10:31:15,"Berlin, Germany",220,122,-0.91,Negative,"Life’s short, eat the cake. 🎂",mobile,,4511.0
84,2025-04-30 07:28:44,,322,82,-0.86,Negative,Overthinking everything... need to chill. 🧘,MOBILE,#MorningVibes,720.0
85,2025-04-30 10:20:34,"Berlin, Germany",205,63,0.22,Neutral,Celebrating small wins today. They matter too. 🎯,MOBILE,#Rain,9607.0
86,2025-04-30 08:45:57,"London, UK",438,61,-0.25,Neutral,"Some days are tough, but we keep moving forward. 🙌",,#Fitness,7717.0
87,2025-04-30 09:24:38,"London, UK",59,115,-0.91,Negative,Feeling super productive today! Crushing my to-do list.,Desktop,#CoffeeBreak,7840.0
88,2025-04-30 11:28:51,"London, UK",478,106,0.86,Positive,Couldn't resist buying new plants today. 🌱,,,5219.0
89,2025-04-30 11:09:36,"New York, USA",413,129,0.32,Positive,Miss traveling so much. Dreaming of new adventures.,,#MorningVibes,7781.0
90,2025-04-30 08:15:55,,48,136,-0.99,Negative,Trying out bullet journaling — loving it so far!,MOBILE,#WorkLife,5882.0
91,2025-04-30 17:29:12,"Sydney, Australia",123,60,-0.79,Negative,Dogs make everything better. 🐶❤️,Tablet,#MorningVibes,9891.0
92,2025-04-30 13:38:34,"Sydney, Australia",47,152,0.16,Neutral,"Life’s short, eat the cake. 🎂",Tablet ,#MorningVibes,7852.0
93,2025-04-30 10:31:29,"Tokyo, Japan",200,57,0.56,Positive,Overthinking everything... need to chill. 🧘,Mobile,,4880.0
94,2025-04-30 14:43:31,"New York, USA",428,61,0.61,Positive,Dogs make everything better. 🐶❤️,Des ktop,#Rain,2177.0
95,2025-04-30 09:12:14,"London, UK",313,98,0.34,Positive,Just got my promotion!! 🎉 Hard work pays off.,Tablet ,#Foodie,4703.0
96,2025-04-30 05:00:36,"Sydney, Australia",191,43,0.48,Positive,Can't believe how beautiful the sunrise was today! 🌅,Desktop,,2960.0
97,2025-04-30 16:34:06,"Tokyo, Japan",70,91,-0.61,Negative,"Sometimes you win, sometimes you learn. 💬",Des ktop,#Traffic,2973.0
98,2025-04-30 04:45:21,"São Paulo, Brazil",219,133,0.5,Positive,"Self-care Sunday: face masks, tea, and zero responsibilities.",Tablet,,642.0
99,2025-04-30 06:14:28,"London, UK",400,143,0.52,Positive,"Some days are tough, but we keep moving forward. 🙌",Tablet,#TuesdayFeeling,6865.0
100,2025-04-30 14:01:26,"Toronto, Canada",386,20,0.31,Positive,Any Netflix recommendations for tonight? 📺,Des ktop,,2840.0
1,2025-04-26 03:50:18,"Paris, France",291,61,-0.69,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,Tablet ,#Rain,960.0
2,2025-04-26 03:03:03,"Berlin, Germany",169,188,0.43,Positive,When life gives you lemons... make margaritas. 🍋🍹,Des ktop,#Fitness,7903.0
3,2025-04-26 13:34:59,,53,15,-0.6,Negative,Feeling grateful for the little things today. 🌼,Desktop,,6490.0
4,2025-04-26 08:38:22,"Sydney, Australia",58,56,-0.52,Negative,"Some days are tough, but we keep moving forward. 🙌",,#WorkLife,294.0
5,2025-04-26 05:15:26,"Berlin, Germany",442,129,-0.15,Neutral,Concert tonight! So pumped to see my favorite band live!,MOBILE,,772.0
6,2025-04-26 01:46:20,,203,137,0.01,Neutral,Just finished my first marathon! 🏃‍♂️🏅,MOBILE,#WorkLife,4566.0
7,2025-04-26 06:05:52,"Sydney, Australia",206,79,-0.85,Negative,Just got my promotion!! 🎉 Hard work pays off.,Desktop,#Fitness,9671.0
8,2025-04-26 07:07:14,"Berlin, Germany",1,177,-0.23,Neutral,Couldn't resist buying new plants today. 🌱,mobile,,9745.0
9,2025-04-26 14:01:35,"São Paulo, Brazil",345,22,0.32,Positive,Feeling super productive today! Crushing my to-do list.,MOBILE,,3047.0
10,2025-04-26 05:42:10,,223,112,-0.46,Negative,Can't believe how beautiful the sunrise was today! 🌅,Mobile,#Rain,295.0
11,2025-04-26 07:29:11,"London, UK",293,194,0.88,Positive,Feeling super productive today! Crushing my to-do list.,Desktop,,7406.0
12,2025-04-26 06:23:56,"São Paulo, Brazil",221,60,-0.35,Negative,"Life’s short, eat the cake. 🎂",Tablet ,#Fitness,3263.0
13,2025-04-26 00:37:10,"New York, USA",172,155,-0.07,Neutral,Nature walks clear my mind like nothing else.,Desktop,#MorningVibes,9834.0
14,2025-04-26 11:57:11,"São Paulo, Brazil",109,12,0.31,Positive,When did it get so cold?! 🥶 Time for sweaters!,Desktop,#Rain,1515.0
15,2025-04-26 15:35:27,"Tokyo, Japan",390,21,-0.87,Negative,Concert tonight! So pumped to see my favorite band live!,Tablet,#Rain,3118.0
16,2025-04-26 04:36:42,"Sydney, Australia",436,131,-0.08,Neutral,Catching up with old friends always feels like no time passed.,Desktop,,7529.0
17,2025-04-26 16:47:49,"Sydney, Australia",374,69,0.57,Positive,Sending positive vibes to everyone today. ✨,MOBILE,#Fitness,2753.0
18,2025-04-26 14:12:46,"London, UK",356,83,-0.26,Neutral,Just got my promotion!! 🎉 Hard work pays off.,Mobile,#WorkLife,6466.0
19,2025-04-26 06:03:20,"New York, USA",27,135,-0.94,Negative,Woke up to the sound of rain. So peaceful. 🌧️,Tablet ,#Foodie,7318.0
20,2025-04-26 01:15:48,"Berlin, Germany",62,21,-0.93,Negative,"Monday motivation: Start where you are, use what you have.",Desktop,#Foodie,8161.0
21,2025-04-26 01:58:26,"Tokyo, Japan",404,95,-0.51,Negative,Why does my cat wake me up at 5am every day? 😂,Desktop,#CoffeeBreak,1840.0
22,2025-04-26 16:36:48,"Berlin, Germany",4,59,-0.92,Negative,Celebrating small wins today. They matter too. 🎯,Tablet ,#Rain,671.0
23,2025-04-26 01:19:38,"London, UK",177,175,-0.35,Negative,Overthinking everything... need to chill. 🧘,Tablet ,#TuesdayFeeling,407.0
24,2025-04-26 16:19:13,"Berlin, Germany",55,109,0.78,Positive,"Some days are tough, but we keep moving forward. 🙌",Mobile,#MorningVibes,6497.0
25,2025-04-26 04:51:01,"Tokyo, Japan",231,156,-0.13,Neutral,Any tips for staying focused when working from home?,MOBILE,#WorkLife,9514.0
26,2025-04-26 00:04:02,,76,145,0.69,Positive,Celebrating small wins today. They matter too. 🎯,Des ktop,#TuesdayFeeling,7244.0
27,2025-04-26 07:21:10,"London, UK",330,181,0.41,Positive,Why does my cat wake me up at 5am every day? 😂,mobile,#MorningVibes,6398.0
28,2025-04-26 17:22:11,"Berlin, Germany",37,175,0.65,Positive,Is it Friday yet? Need the weekend desperately. 😩,,#Traffic,5563.0
29,2025-04-26 12:24:44,"Sydney, Australia",139,42,0.87,Positive,When life gives you lemons... make margaritas. 🍋🍹,Mobile,,1585.0
30,2025-04-26 06:39:03,,90,60,0.72,Positive,Miss traveling so much. Dreaming of new adventures.,Desktop,#TuesdayFeeling,4850.0
31,2025-04-26 11:47:33,"São Paulo, Brazil",364,90,-0.52,Negative,Family BBQ today! Love days like this. 🍔🌭,,#MorningVibes,6394.0
32,2025-04-26 12:01:41,"São Paulo, Brazil",142,143,-0.18,Neutral,This new app I'm using is a game changer!,Desktop,#Rain,5986.0
33,2025-04-26 08:51:23,"London, UK",368,34,-0.96,Negative,Just finished my first marathon! 🏃‍♂️🏅,Des ktop,#CoffeeBreak,2392.0
34,2025-04-26 00:38:59,"São Paulo, Brazil",186,148,0.57,Positive,Coffee is life. Don't talk to me before my second cup. ☕,mobile,#TuesdayFeeling,6469.0
35,2025-04-26 01:08:48,,458,157,-0.37,Negative,Brainstorming ideas for my next big project!,Tablet ,#TuesdayFeeling,8848.0
36,2025-04-26 17:33:59,"Berlin, Germany",303,34,-0.97,Negative,Coffee is life. Don't talk to me before my second cup. ☕,Mobile,#Traffic,1018.0
37,2025-04-26 06:08:52,"New York, USA",414,151,0.25,Neutral,When life gives you lemons... make margaritas. 🍋🍹,Desktop,#CoffeeBreak,8670.0
38,2025-04-26 08:20:39,,479,99,-0.92,Negative,"Some days are tough, but we keep moving forward. 🙌",mobile,#Rain,704.0
39,2025-04-26 13:23:19,"Tokyo, Japan",206,185,0.13,Neutral,"Self-care Sunday: face masks, tea, and zero responsibilities.",Mobile,#TuesdayFeeling,850.0
40,2025-04-26 04:25:04,"Tokyo, Japan",207,196,0.73,Positive,Can't believe how beautiful the sunrise was today! 🌅,Tablet,,918.0
41,2025-04-26 16:28:07,"Sydney, Australia",137,82,0.16,Neutral,Trying out a new recipe tonight. Hope it turns out good!,Des ktop,,2896.0
42,2025-04-26 15:12:25,"London, UK",60,28,0.51,Positive,Trying out a new recipe tonight. Hope it turns out good!,Desktop,#TuesdayFeeling,9848.0
43,2025-04-26 14:32:54,"São Paulo, Brazil",170,193,0.41,Positive,Rainy days make me want to stay in bed all day. ☔,mobile,#WorkLife,5627.0
44,2025-04-26 14:46:23,"Toronto, Canada",426,152,-0.54,Negative,Finally booked my vacation! Counting down the days. ✈️,Desktop,,9536.0
45,2025-04-26 09:56:15,"Tokyo, Japan",210,86,0.86,Positive,Finally booked my vacation! Counting down the days. ✈️,mobile,#MorningVibes,9817.0
46,2025-04-26 03:09:27,"Paris, France",109,182,0.24,Neutral,Rainy days make me want to stay in bed all day. ☔,Desktop,#Fitness,2414.0
47,2025-04-26 13:47:26,"Toronto, Canada",190,58,-0.06,Neutral,Late night coding sessions are both a curse and a blessing. 💻,MOBILE,,2803.0
48,2025-04-26 07:59:08,"São Paulo, Brazil",148,11,-0.01,Neutral,Met an inspiring entrepreneur today. Great conversation!,Mobile,#Foodie,1737.0
49,2025-04-26 14:24:02,"Toronto, Canada",245,112,-0.08,Neutral,Late night coding sessions are both a curse and a blessing. 💻,Mobile,#TuesdayFeeling,1422.0
50,2025-04-26 00:06:56,"New York, USA",165,152,0.01,Neutral,Family BBQ today! Love days like this. 🍔🌭,Desktop,,9827.0
51,2025-04-26 16:08:44,"Sydney, Australia",287,138,0.67,Positive,Learning a new language is so challenging yet rewarding!,Des ktop,#Foodie,3477.0
52,2025-04-26 02:36:17,"Sydney, Australia",154,54,0.73,Positive,Feeling super productive today! Crushing my to-do list.,Des ktop,#WorkLife,4019.0
53,2025-04-26 17:04:38,"Tokyo, Japan",375,74,-0.67,Negative,Nature walks clear my mind like nothing else.,Mobile,,3049.0
54,2025-04-26 13:03:22,"Berlin, Germany",132,86,0.38,Positive,Nature walks clear my mind like nothing else.,Desktop,,5034.0
55,2025-04-26 06:19:56,"Toronto, Canada",344,181,-0.45,Negative,Can't believe how beautiful the sunrise was today! 🌅,,#CoffeeBreak,3244.0
56,2025-04-26 02:08:20,,338,64,0.27,Neutral,Trying out a new recipe tonight. Hope it turns out good!,MOBILE,,8415.0
57,2025-04-26 03:59:30,"Berlin, Germany",259,192,-0.64,Negative,Just finished my first marathon! 🏃‍♂️🏅,mobile,#Fitness,969.0
58,2025-04-26 03:31:35,"London, UK",459,149,-0.09,Neutral,"Some days are tough, but we keep moving forward. 🙌",Des ktop,#TuesdayFeeling,2988.0
59,2025-04-26 02:54:30,"New York, USA",430,92,0.9,Positive,Best workout session ever! Feeling strong. 💪 #Fitness,MOBILE,#Fitness,3533.0
60,2025-04-26 07:54:46,"Sydney, Australia",433,147,0.37,Positive,Miss traveling so much. Dreaming of new adventures.,Des ktop,#MorningVibes,1810.0
61,2025-04-26 13:28:43,"New York, USA",416,118,-0.66,Negative,Why does my cat wake me up at 5am every day? 😂,Tablet,#Foodie,576.0
62,2025-04-26 08:49:48,,206,11,-0.09,Neutral,Is it Friday yet? Need the weekend desperately. 😩,Desktop,#CoffeeBreak,7387.0
63,2025-04-26 10:47:23,"Paris, France",19,165,0.07,Neutral,Learning a new language is so challenging yet rewarding!,mobile,,5436.0
64,2025-04-26 04:11:17,"London, UK",183,89,-0.2,Neutral,Finally booked my vacation! Counting down the days. ✈️,mobile,#Rain,3984.0
65,2025-04-26 13:25:49,"Toronto, Canada",460,65,0.15,Neutral,"Monday motivation: Start where you are, use what you have.",Desktop,#CoffeeBreak,1304.0
66,2025-04-26 08:34:26,"Berlin, Germany",229,65,0.84,Positive,Best workout session ever! Feeling strong. 💪 #Fitness,Desktop,#Foodie,3641.0
67,2025-04-26 16:53:30,"Berlin, Germany",25,74,0.19,Neutral,Family BBQ today! Love days like this. 🍔🌭,Desktop,#Traffic,2334.0
68,2025-04-26 08:19:58,"São Paulo, Brazil",423,42,-0.9,Negative,Just finished my first marathon! 🏃‍♂️🏅,MOBILE,#Fitness,3413.0
69,2025-04-26 06:06:52,"Tokyo, Japan",7,28,-0.15,Neutral,Stuck in traffic again... seriously?! 🚗🚦,Mobile,#Fitness,2336.0
70,2025-04-26 02:01:21,"Berlin, Germany",413,127,0.23,Neutral,Catching up with old friends always feels like no time passed.,Desktop,#Foodie,5729.0
71,2025-04-26 04:00:08,"Sydney, Australia",438,143,0.38,Positive,When did it get so cold?! 🥶 Time for sweaters!,Tablet,,2884.0
