user_id,temperature_out,humidity_out,avg_daily_usage,has_solar,home_size,day_of_week,month,work_from_home_days,region,energy_contract,num_children,device_count,energy_consumption,high_usage_flag
user_141,26.1,38.7,4.2,0,97.0,Wed,May,6,south,fixed,2,9,26.98,1
user_293,24.3,88.0,6.3,0,106.3,Thu,Jul,1,north,variable,2,3,19.03,0
user_256,20.3,46.5,4.5,1,162.5,Sat,May,7,west,green,1,8,22.84,0
user_173,20.7,48.6,3.0,0,151.8,Fri,May,3,north,fixed,3,10,34.25,1
user_87,16.1,78.0,4.8,0,135.2,Sat,Jul,3,south,variable,2,7,29.36,1
user_429,21.8,76.0,7.3,1,118.8,Sat,Jul,2,east,green,2,8,22.26,0
user_108,16.3,47.1,1.5,0,123.3,Wed,Apr,6,south,variable,2,10,29.86,1
user_276,14.9,44.0,5.0,0,130.1,Sat,Nov,6,south,variable,2,4,32.0,1
user_249,17.7,63.4,5.1,1,129.4,Tue,Mar,1,north,fixed,0,6,7.04,0
user_29,23.2,79.7,6.4,0,70.3,Wed,Mar,7,south,fixed,0,7,21.08,0
user_400,18.1,71.7,7.1,0,110.0,Sat,Jul,1,north,variable,2,3,25.86,0
user_414,25.7,34.6,1.4,1,109.2,Thu,Jun,3,west,fixed,0,4,5.0,0
user_191,18.8,42.7,5.9,0,156.1,Wed,Jun,3,north,fixed,2,5,27.16,1
user_25,26.0,53.2,4.1,0,124.1,Thu,Apr,3,south,variable,1,5,15.53,0
user_89,21.9,41.0,7.1,0,195.4,Tue,Aug,0,east,fixed,1,8,16.1,0
user_153,31.0,30.1,1.1,1,120.5,Sun,Oct,1,north,variable,0,4,13.97,0
user_304,6.6,27.3,7.6,0,77.8,Wed,Jun,3,south,green,0,1,28.44,1
user_486,21.0,57.3,1.4,0,141.6,Wed,May,0,east,variable,1,7,16.54,0
user_176,20.5,40.5,1.3,0,150.9,Wed,Apr,3,east,variable,0,8,24.05,0
user_163,22.1,74.2,7.0,0,84.1,Mon,Jan,3,north,variable,1,6,20.97,0
user_80,18.3,75.6,7.3,1,122.6,Fri,May,0,east,variable,1,5,17.12,0
user_26,15.8,58.2,8.0,0,85.4,Thu,Mar,1,north,fixed,1,3,26.34,0
user_226,29.7,86.7,3.0,0,163.8,Thu,Dec,7,east,fixed,1,7,27.63,1
user_52,16.7,52.2,6.7,1,113.8,Sat,Aug,3,west,fixed,2,1,19.13,0
user_144,21.1,83.1,5.0,0,95.5,Mon,Oct,3,north,variable,1,8,29.32,1
user_353,22.6,63.9,6.2,0,115.0,Fri,May,7,west,fixed,2,9,27.76,1
user_295,34.9,67.5,7.7,0,113.5,Fri,Dec,3,east,variable,0,7,18.8,0
user_474,26.5,72.8,5.2,0,161.3,Wed,Jan,2,west,fixed,0,7,16.09,0
user_235,19.6,20.8,3.5,1,113.9,Mon,Oct,0,south,variable,0,4,5.0,0
user_226,25.7,84.7,5.1,1,147.9,Thu,Nov,2,north,variable,1,6,21.54,0
user_130,31.7,58.5,4.2,0,140.5,Sat,Dec,3,east,variable,2,6,24.9,0
user_318,32.6,75.2,6.6,1,106.3,Fri,Jun,2,west,fixed,3,6,16.9,0
user_319,17.1,28.5,3.0,0,164.2,Thu,May,0,east,fixed,0,6,19.13,0
user_396,11.3,58.6,3.1,0,103.7,Mon,Jul,4,west,green,2,6,21.0,0
user_408,17.1,43.2,5.1,1,118.7,Wed,Jan,5,west,variable,0,3,12.65,0
user_208,20.8,60.7,4.2,1,136.7,Wed,Nov,7,west,green,2,10,18.75,0
user_318,16.0,89.0,1.5,0,64.5,Sat,Apr,4,south,fixed,0,4,18.53,0
user_207,22.1,81.0,6.0,0,106.2,Wed,Mar,4,west,green,1,10,20.62,0
user_409,19.7,85.6,4.3,0,175.3,Sun,May,2,north,variable,1,8,24.97,0
user_482,17.1,26.5,6.2,0,97.6,Sat,Nov,0,east,fixed,0,5,19.18,0
user_394,18.9,26.0,5.5,0,156.4,Sun,Feb,1,north,variable,2,8,21.69,0
user_282,12.8,46.0,4.2,1,171.4,Wed,Oct,6,south,variable,0,6,9.26,0
user_317,21.7,68.6,2.2,1,157.9,Tue,Sep,4,west,variable,1,12,18.95,0
user_485,26.6,43.8,7.9,0,123.4,Tue,Nov,6,east,fixed,2,9,41.88,1
user_69,27.1,64.6,7.0,0,160.4,Sun,Mar,2,north,green,0,7,23.09,0
user_99,19.7,57.4,6.8,1,50.0,Sat,Nov,0,west,green,1,1,6.27,0
user_26,28.6,36.6,6.6,0,136.5,Mon,Nov,2,east,variable,0,2,20.93,0
user_40,16.9,58.9,1.5,0,120.2,Thu,Dec,4,west,fixed,1,8,20.37,0
user_192,13.9,27.8,7.5,0,113.3,Sun,Feb,6,north,green,2,10,36.4,1
user_151,21.3,36.2,2.0,0,108.8,Wed,Mar,1,west,fixed,1,3,10.83,0
user_443,19.8,87.6,4.0,0,97.8,Wed,Jan,4,west,fixed,0,8,18.42,0
user_156,18.3,30.8,6.9,1,154.4,Sun,Oct,3,east,variable,1,7,27.01,1
user_313,27.7,81.9,1.7,0,99.7,Tue,May,0,north,fixed,1,4,12.84,0
user_493,22.1,59.7,2.9,1,95.6,Sun,Sep,6,north,fixed,1,5,20.89,0
user_39,25.6,74.4,6.4,0,100.5,Thu,Jul,4,south,green,1,7,24.38,0
user_177,29.9,81.5,7.2,0,131.9,Tue,Dec,5,north,fixed,0,7,26.54,1
user_164,22.6,59.6,6.6,0,141.2,Sat,Jan,4,south,variable,0,5,27.06,1
user_411,35.7,35.5,2.6,1,161.3,Mon,Feb,1,north,variable,2,6,16.92,0
user_210,21.9,83.3,3.6,0,122.8,Mon,Oct,7,east,variable,0,8,31.95,1
user_463,28.6,52.9,7.2,1,195.3,Mon,Oct,2,west,fixed,2,6,22.17,0
user_452,20.2,23.7,7.8,0,121.3,Thu,Jun,7,west,fixed,0,6,22.86,0
user_179,21.3,83.4,6.0,1,119.8,Wed,Feb,2,north,fixed,0,3,13.93,0
user_409,17.6,27.9,2.8,0,110.9,Mon,Nov,2,north,variable,0,5,15.35,0
user_288,28.2,42.5,2.0,0,132.4,Mon,Aug,1,east,fixed,2,8,17.56,0
user_196,19.3,24.5,5.4,0,116.0,Tue,Feb,5,south,fixed,1,7,29.91,1
user_401,21.2,77.9,3.9,0,73.2,Sun,Aug,5,west,variable,1,8,24.75,0
user_249,10.7,79.3,3.8,0,71.4,Mon,Aug,3,east,fixed,1,5,28.4,1
user_14,21.8,79.3,4.3,0,134.0,Sat,Nov,1,north,green,0,4,16.91,0
user_219,21.1,65.6,3.7,1,183.4,Fri,Jan,3,west,fixed,0,7,14.76,0
user_353,12.7,74.0,7.8,0,85.2,Fri,Oct,2,west,variable,1,7,30.03,1
user_124,22.7,70.1,6.4,0,148.6,Wed,May,0,north,variable,2,5,15.53,0
user_21,10.2,64.3,7.4,1,56.9,Sun,Jul,5,east,fixed,2,9,26.37,0
user_495,21.9,80.5,3.6,0,90.3,Mon,Apr,4,east,variable,0,6,21.2,0
user_51,29.4,42.8,2.1,0,168.5,Thu,Sep,2,north,variable,1,10,19.59,0
user_269,31.9,78.1,5.1,0,66.9,Tue,Jun,2,east,variable,0,3,10.04,0
user_473,18.8,53.3,4.1,0,118.7,Sun,Jan,6,west,green,1,6,19.5,0
user_404,19.7,48.3,6.8,0,97.6,Sun,May,1,north,green,0,3,8.31,0
user_186,19.8,34.3,4.6,0,128.5,Sat,Jul,5,west,fixed,1,6,22.13,0
user_315,21.5,32.1,7.1,0,107.3,Wed,Apr,7,north,fixed,1,8,39.11,1
user_306,16.5,33.2,7.3,0,148.5,Sat,Mar,1,south,green,1,7,24.14,0
user_216,20.2,39.0,7.2,0,83.3,Tue,Apr,2,west,fixed,2,4,17.3,0
user_377,32.1,35.9,2.7,0,62.7,Mon,Dec,2,west,green,1,3,12.13,0
user_370,21.8,62.9,3.1,0,59.9,Wed,Apr,3,west,variable,1,4,21.18,0
user_327,19.1,74.9,6.8,0,107.9,Thu,Oct,0,north,variable,0,5,21.2,0
user_303,13.8,33.7,2.4,1,150.3,Mon,Aug,5,west,variable,2,8,21.65,0
user_25,20.6,83.1,2.8,0,68.1,Sat,Aug,4,south,green,2,5,22.59,0
user_217,16.8,62.8,4.0,1,75.7,Wed,Jun,4,south,fixed,2,5,8.17,0
user_279,27.2,55.5,3.8,0,203.6,Tue,Feb,2,east,fixed,1,9,27.42,1
user_178,22.9,65.8,6.4,1,99.0,Thu,Oct,6,south,variable,1,14,25.69,0
user_349,32.3,40.9,1.2,1,130.4,Sun,Oct,5,north,variable,2,9,20.2,0
user_96,30.3,28.5,4.2,0,114.7,Tue,Aug,1,west,variable,0,2,19.54,0
user_253,22.9,85.2,4.0,1,132.7,Sun,Jul,6,south,fixed,0,6,24.19,0
user_402,23.8,49.2,2.9,0,96.4,Sun,Jun,7,east,fixed,4,10,29.18,1
user_36,16.1,61.2,5.9,1,146.4,Wed,May,4,east,fixed,0,8,17.71,0
user_305,20.6,83.6,7.3,0,95.6,Sun,Aug,7,south,fixed,1,9,27.49,1
user_415,20.9,89.4,3.5,0,147.6,Thu,Jul,0,west,fixed,1,4,14.44,0
user_471,21.5,63.0,5.1,0,92.2,Fri,Apr,1,west,green,0,5,13.89,0
user_220,31.7,75.5,2.7,0,88.3,Fri,Oct,1,east,fixed,1,4,9.55,0
user_52,20.1,30.1,4.9,0,109.9,Sat,Sep,0,north,green,3,4,18.06,0
user_131,27.9,60.9,4.6,1,128.7,Wed,May,0,north,green,1,4,5.6,0
user_204,28.2,81.2,5.2,0,65.7,Sat,Jun,2,south,variable,4,4,19.25,0
user_373,23.7,54.3,4.5,0,101.8,Mon,Feb,7,east,fixed,0,8,32.8,1
user_347,14.9,67.5,1.4,0,122.5,Fri,Apr,4,south,variable,2,12,22.99,0
user_268,24.8,55.4,3.3,0,104.5,Mon,Oct,2,east,fixed,1,2,18.78,0
user_26,23.7,39.1,4.1,0,138.4,Sat,Mar,2,east,variable,0,6,21.62,0
user_191,18.4,58.0,6.7,1,118.5,Sun,Sep,1,west,variable,1,6,15.66,0
user_307,29.4,24.7,4.6,0,157.8,Fri,May,6,west,fixed,1,7,24.71,0
user_103,34.5,38.2,2.8,0,81.9,Fri,Apr,5,east,variable,1,7,25.52,0
user_20,29.2,88.4,5.3,0,147.2,Mon,Feb,4,south,fixed,0,7,28.44,1
user_347,26.7,41.6,6.7,1,131.5,Mon,May,1,east,fixed,1,5,14.58,0
user_462,30.5,66.0,4.7,1,142.7,Wed,May,2,east,green,1,5,14.18,0
user_111,16.3,35.9,2.8,1,175.4,Sun,May,1,west,variable,0,6,37.21,1
user_193,29.2,34.2,7.3,0,140.8,Mon,Sep,5,south,green,3,13,27.49,1
user_320,22.5,69.1,1.7,1,161.3,Sun,May,4,east,green,3,11,15.14,0
user_108,17.2,74.2,3.6,0,135.8,Wed,Jul,4,south,fixed,0,3,17.37,0
user_307,14.8,56.5,1.7,0,55.6,Sun,Jul,6,west,variable,0,6,23.7,0
user_411,26.3,89.9,7.7,0,99.1,Wed,Aug,5,south,fixed,4,10,35.59,1
user_447,24.4,74.2,2.7,1,145.7,Thu,Apr,0,east,variable,1,7,11.72,0
user_395,16.9,66.2,6.1,0,173.3,Wed,Apr,0,west,variable,0,6,21.28,0
user_277,25.3,36.9,6.3,1,132.7,Tue,Jun,4,east,variable,0,7,23.25,0
user_336,21.3,83.7,4.1,0,109.9,Thu,Jan,1,north,fixed,0,6,15.33,0
user_227,22.4,42.3,5.8,1,135.8,Fri,Apr,7,east,variable,0,8,25.56,0
user_301,23.7,79.9,4.2,0,102.6,Mon,May,2,east,fixed,0,7,18.96,0
user_475,13.6,28.0,7.9,0,113.6,Sun,Feb,0,north,green,0,6,31.74,1
user_49,29.6,32.5,3.0,1,89.6,Sun,May,5,south,variable,1,8,16.13,0
user_301,21.8,32.3,4.3,0,120.9,Sun,Apr,3,east,green,2,6,18.42,0
user_260,14.8,71.9,7.2,1,141.6,Fri,Dec,0,south,fixed,0,8,16.35,0
user_370,19.8,67.6,3.3,1,99.4,Fri,Jun,6,north,variable,2,5,20.15,0
user_122,16.1,23.7,4.5,0,129.7,Mon,May,7,west,variable,1,11,36.99,1
user_420,25.7,70.7,3.7,0,130.1,Thu,Jun,5,west,variable,1,7,14.55,0
user_399,36.0,20.7,7.1,1,78.2,Mon,Dec,7,east,fixed,3,9,24.04,0
user_86,21.6,54.5,5.3,0,88.0,Mon,Sep,2,east,variable,1,7,18.26,0
user_467,3.9,63.1,2.7,0,55.4,Thu,Aug,7,south,variable,1,7,27.67,1
user_369,26.2,71.3,7.7,1,128.9,Wed,Jan,6,north,variable,1,6,23.45,0
user_191,20.0,41.1,3.7,1,112.6,Tue,Apr,1,south,variable,0,4,6.67,0
user_22,20.0,74.7,1.5,0,83.9,Sun,Feb,3,east,green,2,8,22.64,0
user_475,20.2,77.7,6.3,0,138.7,Thu,Dec,1,west,variable,1,4,25.56,0
user_265,20.2,86.1,5.7,0,98.7,Thu,Nov,5,east,fixed,3,6,25.99,0
user_405,20.0,50.3,7.6,1,135.9,Sat,Sep,6,north,fixed,0,6,22.25,0
user_122,20.4,72.4,1.9,0,130.0,Sat,Apr,7,west,variable,1,7,58.13,1
user_9,15.0,22.3,5.2,0,76.7,Mon,Aug,5,east,variable,1,9,28.2,1
user_116,23.1,27.9,3.5,0,119.9,Wed,Jun,5,east,variable,0,8,19.19,0
user_351,17.7,24.5,2.0,0,102.3,Thu,Oct,0,north,variable,1,3,15.29,0
user_100,17.8,54.7,6.4,0,114.9,Sat,Aug,0,south,variable,0,2,20.77,0
user_165,23.1,28.5,6.7,0,157.9,Sat,Aug,7,east,green,0,5,22.52,0
user_152,27.2,31.7,7.6,0,139.4,Thu,Jul,7,south,fixed,3,8,37.4,1
user_293,17.8,37.6,4.8,0,115.0,Mon,Jun,2,east,variable,0,5,21.31,0
user_373,18.8,79.4,3.0,1,141.0,Sun,Jun,1,north,fixed,2,5,8.46,0
user_104,37.1,86.7,2.7,1,184.1,Fri,Mar,3,south,fixed,0,9,17.3,0
user_148,18.0,45.7,5.4,0,180.8,Sat,Dec,3,south,fixed,0,9,30.29,1
user_253,17.9,58.4,3.1,0,80.3,Sun,Apr,6,south,variable,0,6,22.12,0
user_25,13.0,61.5,2.3,0,140.5,Sat,May,3,north,fixed,1,6,34.69,1
user_20,19.5,72.9,5.0,0,139.9,Wed,Apr,1,north,variable,1,4,25.37,0
user_443,20.1,85.5,6.3,0,118.9,Thu,Oct,1,east,fixed,1,6,19.02,0
user_409,23.6,65.3,7.6,0,106.8,Mon,Dec,1,west,fixed,1,2,19.3,0
user_4,15.4,69.5,2.0,0,107.4,Wed,Jun,2,west,variable,1,7,19.11,0
user_376,8.9,55.4,2.2,0,110.5,Mon,Feb,7,north,fixed,1,7,40.52,1
user_81,33.3,62.4,4.5,0,115.6,Sun,Jan,1,west,fixed,1,6,21.08,0
user_328,29.0,41.5,6.5,0,151.3,Mon,Apr,3,south,variable,1,9,27.66,1
user_249,24.3,84.9,7.9,0,121.8,Sat,Feb,3,east,fixed,0,8,29.24,1
user_271,8.7,51.8,6.1,0,134.7,Sat,Dec,4,south,variable,1,8,23.54,0
user_448,25.0,32.5,3.4,0,108.7,Thu,Aug,1,east,variable,2,4,12.77,0
user_413,30.1,44.1,6.5,0,140.5,Fri,Jan,5,north,variable,1,10,32.22,1
user_250,24.1,46.6,3.4,1,64.8,Sat,Sep,3,north,fixed,1,9,19.72,0
user_380,22.2,45.2,5.4,0,111.7,Thu,Mar,2,west,variable,0,5,17.75,0
user_382,26.5,73.4,2.6,1,88.8,Mon,Jul,6,east,green,2,5,22.42,0
user_330,23.2,58.7,2.2,0,124.8,Wed,Apr,7,south,variable,1,6,24.25,0
user_312,16.5,59.7,7.9,0,112.7,Wed,Sep,2,north,variable,1,8,21.48,0
user_435,28.1,82.1,1.3,0,93.1,Wed,Oct,7,south,variable,0,6,15.77,0
user_214,17.9,33.0,4.2,0,61.4,Sat,Aug,0,north,fixed,0,3,16.82,0
user_401,16.0,65.1,7.5,0,99.3,Tue,Oct,3,south,fixed,1,1,19.72,0
user_174,28.0,86.9,6.1,0,124.3,Tue,Mar,7,east,variable,0,8,30.32,1
user_189,30.0,24.2,7.3,0,134.7,Mon,Jul,7,west,fixed,0,6,28.55,1
user_101,32.1,89.3,3.5,0,64.2,Thu,Sep,7,north,fixed,0,6,25.24,0
user_90,26.6,45.6,5.8,1,110.7,Fri,Apr,2,west,green,0,4,9.99,0
user_21,22.8,43.7,5.8,0,143.7,Mon,Jul,3,east,green,1,9,31.28,1
user_476,18.2,31.5,7.4,0,118.7,Sat,Apr,1,east,fixed,2,7,27.11,1
user_98,20.1,80.5,4.3,0,149.7,Sat,Jan,6,west,variable,1,8,24.93,0
user_220,28.4,75.4,7.7,1,131.8,Wed,Dec,2,east,variable,1,9,22.46,0
user_317,26.5,68.1,6.9,0,155.5,Thu,Oct,4,north,fixed,2,8,34.69,1
user_499,29.4,23.3,5.6,0,88.3,Thu,May,1,east,fixed,1,5,18.32,0
user_198,19.5,20.1,6.9,0,111.4,Wed,Jul,7,south,variable,1,7,27.13,1
user_154,21.7,68.5,3.4,0,106.3,Sun,Jul,7,west,variable,2,7,29.44,1
user_302,19.8,59.3,2.4,0,50.0,Wed,Jul,7,north,green,4,7,20.4,0
user_365,17.2,20.4,1.3,1,153.0,Mon,Jan,6,north,green,0,9,15.32,0
user_158,19.7,23.0,3.2,0,98.4,Thu,Feb,7,east,fixed,1,6,16.58,0
user_234,24.4,28.6,5.0,0,112.5,Sat,Nov,0,north,variable,0,5,15.79,0
user_314,16.0,76.9,7.9,1,123.9,Thu,Jul,3,north,fixed,1,3,12.01,0
user_420,18.0,27.0,2.9,0,201.2,Mon,Jan,2,west,variable,4,8,21.47,0
user_63,22.1,77.3,5.6,0,127.8,Tue,Mar,3,east,green,3,6,21.44,0
user_164,18.1,32.0,3.1,0,166.0,Sat,Nov,0,south,fixed,2,9,17.42,0
user_367,24.6,89.8,1.5,0,108.6,Fri,Dec,3,south,variable,4,5,13.65,0
user_371,23.5,80.3,5.5,0,91.0,Tue,Mar,6,east,fixed,1,8,19.63,0
user_251,20.9,41.8,7.9,1,113.5,Sat,Aug,1,south,fixed,1,5,13.77,0
user_301,13.8,46.0,2.7,0,103.7,Mon,Feb,5,south,variable,0,5,16.58,0
user_81,23.3,76.7,4.6,0,107.6,Sun,Jan,4,east,green,0,7,18.87,0
user_126,26.2,52.2,3.4,1,120.0,Sun,Jun,1,east,variable,0,3,9.2,0
user_72,14.6,78.0,6.2,1,174.2,Thu,Aug,3,south,variable,1,6,28.75,1
user_369,22.5,40.5,4.8,0,130.8,Sat,Dec,3,east,fixed,2,5,14.01,0
user_21,15.2,32.6,1.8,0,81.5,Sun,Sep,2,east,fixed,1,1,23.36,0
user_431,13.5,43.1,2.3,1,159.5,Fri,Dec,0,north,fixed,1,7,13.22,0
user_319,28.3,63.8,5.3,1,110.8,Sun,Jan,7,north,fixed,0,8,18.23,0
user_442,15.0,81.2,7.1,0,95.6,Sat,Oct,7,east,variable,0,8,33.04,1
user_200,34.5,85.9,7.1,0,128.9,Tue,Jan,5,east,variable,0,5,27.71,1
user_309,17.1,40.9,1.4,0,88.8,Wed,Jun,3,south,variable,1,5,17.48,0
user_431,15.2,34.3,5.2,0,114.5,Tue,Dec,5,north,variable,0,2,20.75,0
user_482,31.7,81.0,5.1,0,149.3,Fri,Nov,1,west,variable,1,4,20.21,0
user_203,18.6,26.2,3.5,0,104.9,Wed,Nov,5,east,fixed,4,5,19.51,0
user_394,15.4,87.3,5.4,0,79.1,Fri,Mar,7,south,variable,2,9,29.83,1
user_10,9.5,47.2,4.5,1,151.7,Sun,Sep,6,south,fixed,0,10,24.05,0
user_77,21.3,87.2,4.8,0,166.9,Sat,Jul,6,north,fixed,2,15,32.91,1
user_150,19.6,54.1,1.3,0,79.6,Sun,Jun,0,north,variable,0,1,13.85,0
user_349,22.0,21.1,7.1,0,124.3,Thu,Feb,4,east,fixed,0,3,27.77,1
user_293,16.0,64.1,7.1,0,91.5,Sat,Apr,0,north,fixed,1,5,24.95,0
user_113,21.0,48.2,6.3,0,116.9,Fri,Jul,4,south,variable,1,3,23.93,0
user_117,22.0,57.3,6.1,1,143.8,Mon,Jun,1,north,fixed,0,3,14.08,0
user_419,16.2,29.1,3.6,1,141.1,Sat,Jun,7,south,fixed,2,10,30.85,1
user_147,27.4,89.0,1.8,0,140.3,Thu,Jul,1,east,variable,1,6,15.54,0
user_359,19.7,88.1,1.0,0,111.3,Thu,Apr,2,east,variable,0,7,19.22,0
user_10,33.8,56.9,7.8,1,89.8,Mon,Jun,1,south,green,1,5,18.66,0
user_55,23.3,40.2,6.5,0,131.8,Sun,Jun,1,north,fixed,1,5,17.73,0
user_308,30.1,40.4,3.3,1,86.8,Fri,Oct,4,south,fixed,1,9,17.58,0
user_470,16.9,44.1,1.4,0,106.0,Fri,Sep,5,west,fixed,1,3,15.02,0
user_106,21.3,67.2,5.3,1,106.2,Tue,May,4,south,variable,1,2,16.54,0
user_449,23.4,54.0,4.8,0,160.6,Mon,Apr,4,south,fixed,1,9,24.94,0
user_201,27.1,82.3,1.1,0,62.1,Tue,Jan,1,west,fixed,0,3,8.54,0
user_120,23.9,60.0,4.2,0,126.7,Thu,Jan,3,east,variable,1,5,19.19,0
user_131,31.2,56.7,1.5,1,114.3,Sun,Jun,4,east,green,0,7,20.14,0
user_370,10.2,61.2,4.0,1,130.5,Mon,Nov,2,west,green,1,3,19.83,0
user_405,19.0,89.6,7.2,0,190.1,Thu,Dec,1,west,variable,1,8,29.31,1
user_147,18.4,35.4,6.6,1,136.5,Sun,Sep,6,north,fixed,1,8,23.4,0
user_308,30.6,86.5,7.4,1,111.3,Sun,Jul,5,north,green,1,9,24.74,0
user_162,31.9,51.1,5.3,0,98.3,Sat,Apr,7,east,green,1,7,27.05,1
user_455,22.5,39.3,3.1,1,103.6,Mon,Dec,5,north,green,3,9,23.12,0
user_1,23.9,40.6,2.6,1,69.1,Sat,Apr,3,west,fixed,1,7,9.22,0
user_424,11.5,29.4,1.4,1,56.5,Thu,Jun,4,east,variable,0,6,12.35,0
user_295,27.1,20.6,3.3,1,126.3,Tue,Jul,4,west,green,0,7,13.25,0
user_220,18.1,71.3,6.3,1,155.6,Wed,Jun,4,east,variable,1,10,23.74,0
user_169,21.6,54.3,5.9,1,126.0,Fri,Jun,0,west,green,1,5,9.27,0
user_61,28.9,67.3,4.7,0,126.7,Fri,Jun,1,north,fixed,2,5,23.84,0
user_5,24.9,84.2,6.0,0,179.5,Wed,Sep,7,north,variable,1,13,36.97,1
user_137,26.1,38.1,5.6,0,130.8,Tue,Mar,1,east,fixed,1,9,19.23,0
user_294,26.2,42.9,7.3,1,75.3,Sat,Dec,2,east,fixed,0,10,16.53,0
user_214,28.1,26.0,2.8,1,61.1,Sat,Oct,6,east,variable,1,3,17.97,0
user_380,25.6,46.7,5.4,0,141.7,Sat,Apr,4,north,green,2,8,24.17,0
user_263,26.4,67.7,4.1,1,68.3,Thu,Mar,5,east,fixed,2,5,16.42,0
user_342,21.8,82.7,7.8,0,120.7,Sat,Apr,3,east,fixed,0,8,33.37,1
user_171,26.3,74.5,5.2,1,117.1,Thu,Nov,4,south,fixed,4,6,9.2,0
user_456,29.5,85.5,6.3,0,126.4,Fri,Nov,2,west,fixed,2,7,26.65,1
user_461,15.2,75.3,4.9,1,179.1,Sun,Mar,1,north,variable,1,8,18.19,0
user_428,19.5,37.0,7.3,0,88.7,Tue,Sep,0,west,green,3,4,21.45,0
user_177,24.4,40.8,1.2,1,135.5,Thu,Oct,1,north,variable,2,5,10.92,0
user_329,17.1,27.6,4.8,0,108.3,Mon,May,0,west,variable,2,2,14.0,0
user_417,15.9,74.5,5.2,0,107.3,Mon,Apr,1,east,fixed,0,6,21.38,0
user_93,19.1,63.5,2.2,0,80.3,Fri,Mar,6,east,fixed,1,4,23.64,0
user_288,17.3,62.3,4.7,0,103.4,Mon,Aug,1,east,variable,1,5,24.29,0
user_8,23.8,68.3,4.5,1,134.2,Thu,Jul,2,north,green,1,9,21.96,0
user_233,16.5,26.9,6.5,1,106.8,Thu,Jul,4,west,green,1,6,18.21,0
user_494,28.8,60.2,3.8,0,97.6,Sun,Dec,7,south,fixed,2,8,27.92,1
user_225,22.2,54.7,5.3,0,115.2,Sun,Feb,7,east,green,0,9,31.89,1
user_307,18.7,60.0,6.5,0,88.4,Fri,Sep,1,south,fixed,1,3,21.36,0
user_109,25.2,31.5,7.6,0,91.4,Fri,Mar,6,north,variable,0,5,31.67,1
user_73,27.7,82.3,6.0,0,141.9,Tue,Oct,6,south,green,0,10,29.68,1
user_104,22.9,81.6,7.2,1,66.4,Wed,Oct,0,east,variable,2,5,9.16,0
user_342,25.2,41.7,2.5,1,130.1,Fri,Sep,7,north,variable,2,12,16.2,0
user_305,18.2,25.3,3.0,0,166.3,Sun,Aug,6,north,green,2,12,50.33,1
user_460,21.8,31.7,8.0,1,143.6,Wed,Feb,5,north,variable,0,6,25.7,0
user_118,12.7,38.3,7.2,1,114.5,Tue,Aug,0,north,variable,2,2,21.07,0
user_301,21.3,68.9,6.2,1,126.5,Mon,Jul,5,south,fixed,0,9,25.2,0
user_468,16.8,64.6,7.9,0,118.1,Sat,May,3,east,green,0,6,23.83,0
user_26,16.4,78.0,1.6,0,90.1,Mon,Feb,0,south,green,0,4,5.3,0
user_244,21.2,66.3,6.1,0,130.0,Tue,Dec,7,west,variable,2,10,38.11,1
user_353,29.1,55.2,4.7,1,131.9,Sun,Mar,3,south,green,0,5,7.55,0
user_47,25.4,51.5,2.2,1,107.0,Tue,Sep,6,east,fixed,1,6,7.42,0
user_38,18.9,80.3,6.9,0,87.4,Fri,Aug,4,east,fixed,2,5,25.91,0
user_41,24.3,34.7,3.5,0,132.7,Thu,May,7,east,fixed,2,11,27.46,1
user_52,11.6,59.4,1.5,1,97.4,Thu,Feb,7,west,variable,2,8,22.34,0
user_161,18.1,58.4,1.1,1,191.9,Tue,Jan,6,south,variable,0,8,18.77,0
user_427,31.4,55.9,1.3,0,109.5,Wed,Mar,1,south,fixed,0,4,13.14,0
user_161,28.7,85.0,2.5,1,112.5,Mon,Jan,4,north,variable,0,9,7.31,0
user_247,17.7,72.9,5.4,0,76.2,Wed,Nov,5,south,variable,1,5,24.97,0
user_146,23.8,41.8,7.1,1,167.0,Wed,Sep,1,west,fixed,0,4,11.67,0
user_152,21.1,59.1,7.8,0,83.7,Thu,Jun,7,north,fixed,1,6,32.07,1
user_65,23.5,42.1,2.1,0,118.9,Thu,Nov,4,east,fixed,0,5,18.02,0
user_383,18.6,74.9,7.8,1,122.2,Tue,Aug,5,east,green,0,7,23.14,0
user_47,28.8,31.7,6.4,0,138.0,Sun,Feb,7,south,variable,1,5,30.56,1
user_100,26.3,45.1,2.9,1,191.7,Fri,Jun,6,west,variable,0,8,26.28,0
user_216,19.8,56.2,5.5,0,162.1,Sun,Oct,4,west,fixed,4,9,26.89,1
user_248,23.1,55.2,1.3,0,142.1,Thu,May,6,north,fixed,0,9,19.86,0
user_101,6.8,25.0,5.7,0,135.4,Wed,Nov,1,east,fixed,1,4,17.38,0
user_176,17.2,49.4,5.9,0,111.6,Fri,Jan,0,east,green,2,7,24.65,0
user_312,16.8,22.9,4.0,0,110.3,Wed,Oct,5,east,variable,0,1,24.05,0
user_425,24.9,81.4,4.4,1,133.9,Sat,Nov,6,north,variable,2,10,22.03,0
user_40,29.1,34.3,5.8,0,123.1,Sat,Feb,7,south,fixed,1,8,32.41,1
user_183,27.4,77.4,2.9,0,112.3,Sat,Jan,5,south,fixed,0,6,23.65,0
